TDEP,DTC,RESD,GR,CALI,NPHI,RHOB,DRHO,PE,BS,DCALI
120.59999704360962,94.38139343261719,10.133378028869629,65.52291870117188,8.684542655944824,0.19681836664676666,2.4817004203796387,0.015068962238729,5.0592474937438965,8.5,
120.69999704509974,88.91516876220703,12.54629135131836,56.4584846496582,8.681715965270996,0.17182691395282745,2.501910924911499,0.013315458782017231,5.0846052169799805,8.5,
120.79999704658985,86.20655059814453,16.166784286499023,47.65303421020508,8.674165725708008,0.14495457708835602,2.520986795425415,0.011546976864337921,5.091266632080078,8.5,
120.89999704807997,79.55223083496094,26.486478805541992,39.62453079223633,8.674165725708008,0.11493761837482452,2.5272486209869385,0.007768515031784773,5.137207508087158,8.5,
120.99999704957008,75.42796325683594,29.46941566467285,37.13828659057617,8.6590576171875,0.11365840584039688,2.532386541366577,0.00991782732307911,5.181570529937744,8.5,
121.0999970510602,73.20118713378906,30.52499008178711,34.39305877685547,8.646767616271973,0.12243472784757614,2.53233003616333,0.012404540553689003,5.234667778015137,8.5,
121.19999705255032,73.08312225341797,24.780702590942383,33.564308166503906,8.661884307861328,0.13221320509910583,2.5320687294006348,0.008242716081440449,5.304172039031982,8.5,
121.29999705404043,74.68134307861328,21.34499740600586,37.5008659362793,8.661884307861328,0.13499724864959717,2.5281312465667725,0.004043938592076302,5.347934246063232,8.5,
121.39999705553055,77.73811340332031,18.612462997436523,43.35390090942383,8.661884307861328,0.13913169503211975,2.527256965637207,-0.0016204430721700191,5.390380859375,8.5,
121.49999705702066,80.57020568847656,16.43556022644043,48.067405700683594,8.658105850219727,0.14424970746040344,2.535304546356201,-0.004592930432409048,5.444793224334717,8.5,
121.59999705851078,80.72821807861328,16.85771942138672,48.896156311035156,8.646767616271973,0.15335756540298462,2.5367376804351807,-0.003346371464431286,5.40272855758667,8.5,
121.6999970600009,79.92594909667969,18.251441955566406,46.927879333496094,8.639204978942871,0.15390926599502563,2.525895595550537,-0.0018775116186589003,5.308021068572998,8.5,
121.79999706149101,78.94932556152344,23.190683364868164,44.23444747924805,8.646767616271973,0.14938512444496155,2.5036959648132324,-0.001133922254666686,5.177854537963867,8.5,
121.89999706298113,79.62696075439453,25.578123092651367,40.24609375,8.648673057556152,0.13698002696037292,2.46228289604187,-0.006912448443472385,4.993561267852783,8.5,
121.99999706447124,80.14374542236328,26.6772403717041,39.728126525878906,8.663785934448242,0.13612009584903717,2.4518370628356934,-0.009276492521166801,4.94808292388916,8.5,
122.09999706596136,79.97454071044922,26.540897369384766,39.9353141784668,8.66661262512207,0.1424306333065033,2.4493422508239746,-0.009845192544162273,4.912989616394043,8.5,
122.19999706745148,79.38829040527344,21.94200897216797,42.21437072753906,8.663785934448242,0.1468101143836975,2.4510815143585205,-0.004090623464435339,4.892831802368164,8.5,
122.2999970689416,80.87419128417969,20.046886444091797,40.71226501464844,8.658105850219727,0.15331731736660004,2.4529531002044678,-0.001808460452593863,4.915940284729004,8.5,
122.39999707043171,82.72537994384766,18.669639587402344,38.84757995605469,8.640158653259277,0.156140998005867,2.4518027305603027,-0.0008109776536002755,4.963612079620361,8.5,
122.49999707192183,82.54181671142578,18.058361053466797,35.11821365356445,8.643939971923828,0.15834715962409973,2.4542319774627686,0.0006212515290826559,5.039583683013916,8.5,
122.59999707341194,81.58790588378906,18.448532104492188,35.532588958740234,8.625985145568848,0.148018941283226,2.458003044128418,0.0025828848592936993,5.064650535583496,8.5,
122.69999707490206,80.81624603271484,19.196943283081055,36.9828987121582,8.636377334594727,0.14212515950202942,2.468872547149658,0.005242150276899338,5.090280055999756,8.5,
122.79999707639217,79.11418914794922,20.970497131347656,37.70805358886719,8.648673057556152,0.14359229803085327,2.4831740856170654,0.007764573208987713,5.158096790313721,8.5,
122.89999707788229,78.22978973388672,21.644079208374023,37.44906997680664,8.654327392578125,0.14356142282485962,2.4878265857696533,0.008063074201345444,5.181034088134766,8.5,
122.9999970793724,77.61738586425781,21.749799728393555,35.94696044921875,8.654327392578125,0.14133061468601227,2.4855616092681885,0.00825144350528717,5.18337345123291,8.5,
123.09999708086252,77.54248809814453,19.733970642089844,35.0664176940918,8.658105850219727,0.14066997170448303,2.4838366508483887,0.008167694322764874,5.17105770111084,8.5,
123.19999708235264,77.9991455078125,17.636018753051758,36.464927673339844,8.648673057556152,0.14337120950222015,2.4840610027313232,0.0068192933686077595,5.0697407722473145,8.5,
123.29999708384275,78.44290161132812,15.511707305908203,40.50507736206055,8.654327392578125,0.15135793387889862,2.475399971008301,0.0031978124752640724,5.016514778137207,8.5,
123.39999708533287,78.31845092773438,12.56502628326416,45.78834915161133,8.644892692565918,0.16010600328445435,2.4614908695220947,-0.0006217362824827433,4.963123798370361,8.5,
123.49999708682299,78.47325897216797,12.02001953125,50.139278411865234,8.661884307861328,0.16220222413539886,2.4584386348724365,-0.006196639500558376,4.92435884475708,8.5,
123.5999970883131,79.8751220703125,12.130611419677734,48.688968658447266,8.648673057556152,0.16461744904518127,2.473076105117798,-0.008287083357572556,4.917535305023193,8.5,
123.69999708980322,83.358154296875,12.863874435424805,44.027259826660156,8.643939971923828,0.169264018535614,2.492574691772461,-0.011090518906712532,4.907196521759033,8.5,
