TDEP,GR,NPHI,RHOB,DRHO,PE,CALI,DTC,HDRS,BSZ,DCALI
22.099999979138374,,,,,,,,,,
22.19999998062849,,,,,,,,,,
22.299999982118607,,,,,,,,,,
22.399999983608723,,,,,,,,,,
22.49999998509884,,,,,,,,,,
22.599999986588955,,,,,,,,,,
22.69999998807907,,,,,,,,,,
22.799999989569187,,,,,,,,,,
22.899999991059303,,,,,,,,,,
22.99999999254942,,,,,,,,,,
23.099999994039536,,,,,,,,,,
23.19999999552965,,,,,,,,,,
23.299999997019768,,,,,,,,,,
23.399999998509884,,,,,,,,,,
23.5,,,,,,,,,,
23.600000001490116,,,,,,,,,,
23.700000002980232,,,,,,,,,,
23.80000000447035,,,,,,,,,,
23.900000005960464,,,,,,,,,,
24.00000000745058,,,,,,,,,,
24.100000008940697,,,,,,,,,,
24.200000010430813,,,,,,,,,,
24.30000001192093,,,,,,,,,,
24.400000013411045,,,,,,,,,,
24.50000001490116,,,,,,,,,,
24.600000016391277,,,,,,,,,,
24.700000017881393,,,,,,,,,,
24.80000001937151,,,,,,,,,,
24.900000020861626,,,,,,,,,,
25.000000022351742,,,,,,,,,,
25.100000023841858,,,,,,,,,,
25.200000025331974,,,,,,,,,,
25.30000002682209,,,,,,,,,,
25.400000028312206,,,,,,,,,,
25.500000029802322,,,,,,,,,,
25.60000003129244,,,,,,,,,,
25.700000032782555,,,,,,,,,,
25.80000003427267,,,,,,,,,,
25.900000035762787,,,,,,,,,,
26.000000037252903,,,,,,,,,,
26.10000003874302,,,,,,,,,,
26.200000040233135,,,,,,,,,,
26.30000004172325,,,,,,,,,,
26.400000043213367,,,,,,,,,,
26.500000044703484,,,,,,,,,,
26.6000000461936,,,,,,,,,,
26.700000047683716,,,,,,,,,,
26.800000049173832,,,,,,,,,,
26.900000050663948,,,,,,,,,,
27.000000052154064,,,,,,,,,,
27.10000005364418,,,,,,,,,,
27.200000055134296,68.13738250732422,,,,,,,,,
27.300000056624413,73.76815795898438,,,,,,,,,
27.40000005811453,83.45075225830078,,,,,,,,,
27.500000059604645,86.03221893310547,,,,,,,,,
27.60000006109476,87.67800903320312,,,,,,,,,
27.700000062584877,87.89522552490234,,,,,,,,,
27.800000064074993,88.35470581054688,,,,,,,,,
27.90000006556511,89.56607818603516,,,,,,,,,
28.000000067055225,93.32549285888672,,,,,,,,,
28.10000006854534,97.21858215332031,,,,,,,,,
28.200000070035458,96.9428939819336,,,,,,,,,
28.300000071525574,93.17511749267578,,,,,,,,,
28.40000007301569,79.02299499511719,,,,,,,,,
28.500000074505806,69.07306671142578,,,,,,,,,
28.600000075995922,58.14568328857422,,,,,,,,,
28.700000077486038,43.27509307861328,,,,,,,,,
28.800000078976154,40.200721740722656,,,,,,,,,
28.90000008046627,39.064544677734375,,,,,,,,,
29.000000081956387,37.32685470581055,,,,,,,,,
29.100000083446503,36.959266662597656,,,,,,,,,
29.20000008493662,38.56328582763672,,,,,,,,,
29.300000086426735,42.23916244506836,,,,,,,,,
29.40000008791685,43.84318161010742,,,,,,,,,
29.500000089406967,44.61177444458008,,,,,,,,,
29.600000090897083,45.647705078125,,,,,,,,,
29.7000000923872,49.22332763671875,,,,,,,,,
29.800000093877316,50.51824188232422,,,,,,,,,
29.90000009536743,51.67948532104492,0.2939513623714447,,,,,,,,
30.000000096857548,51.278480529785156,0.31432047486305237,,,,,,,,
30.100000098347664,51.82150650024414,0.3422299325466156,,,,,,,,
30.20000009983778,54.26930618286133,0.3459743857383728,,,,,,,,
30.300000101327896,63.3253288269043,0.3833562731742859,,,,,,,,
30.400000102818012,69.07306671142578,0.43368080258369446,,,,,,,,
30.50000010430813,74.98788452148438,0.48561009764671326,,,,,,,,
30.600000105798244,88.68888092041016,0.5164670944213867,,,,,,,,
