TDEP,BS,DRHO,PE,RHOB,CAL,NPHI,GR,RESD,DTC,DCAL
72.59998475760221,8.5,0.04399999976158142,4.110499858856201,2.4189000129699707,8.308799743652344,21.956600189208984,67.2583999633789,7.987599849700928,137.3647003173828,
72.69998475909233,8.5,0.032600000500679016,4.34119987487793,2.5004000663757324,8.311400413513184,18.584199905395508,48.05120086669922,13.038599967956543,118.1698989868164,
72.79998476058245,8.5,0.026799999177455902,4.387700080871582,2.5195000171661377,8.328100204467773,16.583999633789062,42.129798889160156,16.13249969482422,103.09480285644531,
72.89998476207256,8.5,0.021800000220537186,4.393199920654297,2.5262999534606934,8.328100204467773,15.493900299072266,37.95000076293945,16.739599227905273,95.12590026855469,
72.99998476356268,8.5,0.014399999752640724,4.344600200653076,2.523900032043457,8.305000305175781,15.444499969482422,39.343299865722656,17.054000854492188,88.4717025756836,
73.0999847650528,8.5,0.010499999858438969,4.300099849700928,2.5148000717163086,8.286999702453613,16.19580078125,44.30270004272461,14.416999816894531,84.61689758300781,
73.19998476654291,8.5,0.007499999832361937,4.239799976348877,2.5004000663757324,8.283100128173828,17.98080062866211,51.451499938964844,11.652000427246094,83.06510162353516,
73.29998476803303,8.5,0.007499999832361937,4.160099983215332,2.4848999977111816,8.2677001953125,20.42970085144043,59.313499450683594,9.669400215148926,86.06390380859375,
73.39998476952314,8.5,0.016699999570846558,3.90339994430542,2.43149995803833,8.234199523925781,23.622600555419922,79.1011962890625,6.148499965667725,89.64340209960938,
73.49998477101326,8.5,0.025499999523162842,3.7400999069213867,2.39739990234375,8.260000228881836,27.62310028076172,94.16179656982422,4.833700180053711,96.2842025756836,
73.59998477250338,8.5,0.03539999946951866,3.572999954223633,2.3622000217437744,8.275400161743164,31.342500686645508,110.6156005859375,4.115900039672852,109.67510223388672,
73.69998477399349,8.5,0.04989999905228615,3.2934999465942383,2.29010009765625,8.31779956817627,34.88349914550781,132.64259338378906,2.9458000659942627,132.1074981689453,
73.79998477548361,8.5,0.05380000174045563,3.2047998905181885,2.262700080871582,8.378299713134766,38.17490005493164,138.1824951171875,2.6624999046325684,148.78050231933594,
73.89998477697372,8.5,0.05530000105500221,3.1524999141693115,2.2409000396728516,8.416899681091309,40.76240158081055,141.6988067626953,2.270699977874756,157.71800231933594,
