Poço,Profundidade,UnidadeF,UnidadeM,UnidadeC,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE,interpolada
1-BRSA-551-SE,20.8,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,20.9,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,21.0,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,21.1,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,21.2,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,21.3,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,21.4,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,21.5,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,21.6,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,21.7,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,21.8,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
