TDEP,BS,GR,NPHI,DT
18.91284,8.5,67.93477,0.4736161,70.21443
18.8976,8.5,66.453445,0.44812694,70.16215
18.88236,8.5,67.70776,0.49920812,70.369736
18.867119,8.5,66.95597,0.4781821,70.466934
18.851881,8.5,68.962875,0.51505,70.528015
18.83664,8.5,67.95942,0.49211246,70.67405
18.8214,8.5,64.20049,0.51231444,70.594185
18.80616,8.5,64.45136,0.47921947,70.54954
18.79092,8.5,66.357544,0.47550267,70.4225
18.77568,8.5,63.86955,0.45250422,70.56499
18.760439,8.5,61.41536,0.4763646,70.541435
18.7452,8.5,56.729046,0.5035682,70.66406
18.72996,8.5,55.47473,0.49374396,70.401146
18.71472,8.5,51.155613,0.4551903,70.47139
18.69948,8.5,48.822765,0.40508416,70.26356
18.684238,8.5,50.30972,0.39774683,70.485245
18.669,8.5,58.839066,0.42181495,70.40769
18.65376,8.5,59.938232,0.43602392,70.36635
18.63852,8.5,62.444183,0.42664114,70.45539
18.62328,8.5,57.176056,0.46513963,70.526436
18.60804,8.5,61.44073,0.4935207,70.48674
18.5928,8.5,62.73895,0.5180492,70.6286
18.57756,8.5,64.472206,0.45308742,70.61109
18.562319,8.5,62.03302,0.45769852,70.53598
18.547081,8.5,59.25053,0.4634328,70.456665
18.53184,8.5,54.005184,0.46101186,62.997368
18.5166,8.5,54.415756,0.48408642,54.469994
18.50136,8.5,61.18906,0.52631724,70.4847
18.48612,8.5,68.71496,0.5701976,70.74855
18.47088,8.5,73.22567,0.56676656,70.810715
18.455639,8.5,75.232574,0.5868308,70.80034
18.4404,8.5,73.45322,0.64864516,75.78577
18.42516,8.5,70.21853,0.6023442,58.410965
18.40992,8.5,65.20126,0.5519783,72.92913
18.39468,8.5,70.01382,0.5040664,72.85952
18.379438,8.5,72.77331,0.5656936,71.85835
18.3642,8.5,72.2488,0.5829334,65.69291
18.34896,8.5,68.46302,0.548355,62.915237
18.33372,8.5,66.93345,0.5357303,62.937202
18.31848,8.5,71.22091,0.535598,62.739433
18.30324,8.5,70.21746,0.5397618,64.32787
18.288,8.5,69.465675,0.49272734,51.793076
18.27276,8.5,65.70273,0.45605138,63.811783
18.257519,8.5,62.302937,0.46190235,63.603096
18.242281,8.5,63.329975,0.4559806,56.033783
18.22704,8.5,63.05606,0.47732735,62.920837
18.2118,8.5,62.6929,0.53570265,62.821587
18.19656,8.5,57.424774,0.5544253,67.217026
18.18132,8.5,60.440662,0.54217434,68.244064
18.16608,8.5,64.430885,0.5100769,68.36827
18.150839,8.5,68.444695,0.5081837,68.5125
18.1356,8.5,67.45876,0.5923706,68.471275
18.120361,8.5,70.967094,0.58191854,68.26819
18.10512,8.5,75.48263,0.5872124,68.275856
18.08988,8.5,75.98435,0.49340197,68.21186
18.074638,8.5,81.71742,0.5206523,68.34678
18.0594,8.5,79.51269,0.52796286,68.29705
18.04416,8.5,79.48695,0.533359,68.02309
18.02892,8.5,70.15546,0.4904356,67.92643
18.01368,8.5,67.320145,0.48757887,67.722496
17.99844,8.5,62.57948,0.4962493,67.75891
17.9832,8.5,57.425037,0.48280603,67.83085
17.96796,8.5,52.413136,0.43931034,67.780075
17.952719,8.5,53.165726,0.43630436,67.95434
17.93748,8.5,53.905804,0.40829006,68.18441
17.92224,8.5,55.428406,0.4071184,68.20099
17.907,8.5,58.6647,0.44027185,68.220505
17.89176,8.5,60.684116,0.51660347,68.76683
17.87652,8.5,62.691025,0.5262641,69.85582
17.86128,8.5,61.688644,0.5323984,69.911125
17.846039,8.5,62.441235,0.4759388,69.80378
17.8308,8.5,68.65244,0.51269525,69.72202
17.815561,8.5,70.18148,0.460715,69.90416
17.80032,8.5,70.41036,0.5059033,69.95047
17.78508,8.5,66.95864,0.5551052,70.16928
17.769838,8.5,63.92604,0.5613028,70.27224
17.7546,8.5,62.944565,0.5636691,70.50862
17.73936,8.5,64.449745,0.53570783,70.802956
17.72412,8.5,66.46263,0.52963006,79.59868
17.70888,8.5,70.97817,0.5059043,79.38931
17.69364,8.5,72.45601,0.49044138,79.50802
17.6784,8.5,70.71623,0.48529026,79.524155
17.66316,8.5,63.17265,0.52237266,79.363335
17.647919,8.5,56.928406,0.49677953,79.57115
17.63268,8.5,60.189625,0.531253,79.59183
17.61744,8.5,63.830444,0.5035341,79.41044
17.6022,8.5,63.57958,0.52466077,79.55207
17.58696,8.5,59.544056,0.50148994,79.7635
17.57172,8.5,62.44337,0.4916721,88.29515
17.55648,8.5,64.17716,0.4597043,80.88543
17.541239,8.5,64.7006,0.47184572,63.152412
17.526,8.5,60.18507,0.48978296,63.29235
17.510761,8.5,68.33972,0.47517675,63.08558
17.49552,8.5,68.59058,0.5271334,62.62686
17.48028,8.5,70.82611,0.55582845,62.564903
17.465038,8.5,62.44284,0.55458546,62.90352
17.4498,8.5,62.169735,0.48149928,62.947067
17.43456,8.5,67.20924,0.43569377,62.895737
17.41932,8.5,64.95148,0.47230074,63.029434
17.40408,8.5,66.96436,0.5203424,63.59829
17.38884,8.5,61.445374,0.5323922,63.49726
17.3736,8.5,64.43295,0.5608858,63.54815
17.35836,8.5,64.19836,0.53520167,63.60205
17.343119,8.5,64.17664,0.50619715,63.50554
17.32788,8.5,61.189068,0.45104763,63.49362
17.31264,8.5,53.663174,0.43946478,63.56121
17.2974,8.5,50.912872,0.456549,63.683258
17.28216,8.5,51.414597,0.46092415,63.78801
17.26692,8.5,55.90923,0.46386632,64.15572
17.25168,8.5,57.42692,0.47082135,63.56877
17.236439,8.5,57.914886,0.49748045,71.74723
17.221199,8.5,57.684925,0.5202231,63.160484
17.205961,8.5,59.168125,0.5354829,64.14701
17.19072,8.5,57.676712,0.5789951,64.07424
17.17548,8.5,58.65846,0.5546804,64.35478
17.160238,8.5,60.436478,0.4909996,64.191444
17.145,8.5,58.429577,0.4178365,74.98178
17.12976,8.5,52.916485,0.49440834,67.78683
17.11452,8.5,48.65181,0.53272945,72.61531
17.09928,8.5,50.407852,0.5313867,72.43785
17.08404,8.5,54.16678,0.4475372,82.44786
17.0688,8.5,55.992264,0.4270237,80.11235
17.05356,8.5,55.992264,0.43179923,78.653465
17.038319,8.5,56.26296,0.40861246,69.94837
17.02308,8.5,54.919373,0.41198146,78.8099
17.00784,8.5,58.149902,0.4933337,79.37056
16.9926,8.5,63.642895,0.53870004,69.48214
16.97736,8.5,66.67309,0.5327684,77.73626
16.96212,8.5,67.683914,0.4761524,79.34602
16.94688,8.5,68.4625,0.4952399,79.18101
16.931639,8.5,71.47286,0.51603746,79.341064
16.916399,8.5,71.021034,0.5455144,79.119804
16.901161,8.5,68.76327,0.5656438,79.228065
16.88592,8.5,67.73462,0.62070835,87.711975
16.87068,8.5,69.9658,0.58698344,87.76979
16.855438,8.5,74.953316,0.5371453,87.52512
16.8402,8.5,73.97506,0.5280355,87.454025
16.82496,8.5,75.981964,0.5530659,87.476616
16.80972,8.5,69.21589,0.5659667,79.3577
16.79448,8.5,70.06463,0.52786076,79.10974
16.77924,8.5,68.28312,0.522531,78.69611
16.764,8.5,66.29873,0.48825428,78.72514
16.74876,8.5,68.433014,0.48410133,78.73605
16.733519,8.5,64.94639,0.44726342,87.0351
16.71828,8.5,67.70589,0.4327378,87.129005
16.70304,8.5,63.20268,0.43132663,86.83893
16.6878,8.5,67.71821,0.4776872,87.23715
16.67256,8.5,65.43954,0.5413277,86.96336
16.65732,8.5,67.96319,0.5347364,78.19072
16.64208,8.5,63.175343,0.51138115,78.03765
16.626839,8.5,68.9661,0.5034944,86.486725
16.611599,8.5,68.21351,0.4841988,86.53196
16.596361,8.5,71.471245,0.5329761,86.49137
16.58112,8.5,71.97297,0.5078903,78.206314
16.56588,8.5,70.946205,0.51984584,78.16564
16.55064,8.5,68.964226,0.4814695,86.5145
16.5354,8.5,70.72027,0.50160414,86.4194
16.52016,8.5,74.479195,0.50646967,86.41519
16.50492,8.5,74.479195,0.47952166,86.44135
16.48968,8.5,68.960205,0.45286083,85.82192
16.47444,8.5,67.456635,0.42803288,85.76628
16.4592,8.5,65.1435,0.4633209,86.33718
16.44396,8.5,61.12969,0.46356824,86.59772
16.428719,8.5,56.63988,0.4792497,86.57655
16.41348,8.5,59.932617,0.43153283,86.73351
16.39824,8.5,63.193836,0.44920018,86.58769
16.383,8.5,67.960236,0.4668457,86.53861
16.36776,8.5,68.71202,0.5700861,86.6177
16.35252,8.5,69.71548,0.6038184,86.589096
16.33728,8.5,68.4365,0.62283623,86.53316
16.322039,8.5,69.96634,0.54512644,86.657074
16.306799,8.5,72.97669,0.54778725,86.630844
16.291561,8.5,71.56436,0.5538101,86.4108
16.27632,8.5,69.30659,0.5846591,86.61489
16.26108,8.5,65.77119,0.55229014,86.593925
16.24584,8.5,67.16758,0.566118,86.57948
16.2306,8.5,65.91327,0.4879259,86.75765
16.21536,8.5,68.678566,0.49041888,86.79493
16.200119,8.5,66.46139,0.4520766,78.85588
16.18488,8.5,67.19067,0.48546007,78.88511
16.16964,8.5,60.68574,0.47937837,78.94961
16.1544,8.5,60.434875,0.46476093,78.8215
16.13916,8.5,56.926544,0.46150157,79.09789
16.12392,8.5,59.435177,0.45212546,78.78574
16.10868,8.5,58.410816,0.4217506,79.14727
16.09344,8.5,56.423477,0.40504152,79.19388
16.0782,8.5,53.663982,0.3774337,70.13774
16.06296,8.5,50.907436,0.38591817,70.27575
16.04772,8.5,57.429874,0.46978745,70.393234
16.03248,8.5,61.192825,0.54318506,70.46135
16.017239,8.5,62.696396,0.573542,70.539154
16.001999,8.5,65.455894,0.5617765,70.46332
15.98676,8.5,65.18224,0.5573819,70.91457
15.971519,8.5,67.20872,0.6110264,71.02126
15.95628,8.5,63.194904,0.5946183,63.407814
15.941039,8.5,64.19729,0.58268297,54.778854
15.925799,8.5,65.95333,0.53451216,70.65892
15.910561,8.5,62.511936,0.4799206,70.740616
15.89532,8.5,57.1041,0.42492223,70.43613
15.88008,8.5,56.602375,0.41215837,68.76615
15.86484,8.5,53.385258,0.43383688,83.3284
15.8496,8.5,47.241577,0.43890983,73.62299
15.83436,8.5,41.471725,0.4420969,81.97864
15.819119,8.5,46.60361,0.4852309,82.82914
15.80388,8.5,58.664448,0.5296774,82.85268
15.788639,8.5,62.929123,0.53874815,88.18601
15.773399,8.5,60.692795,0.5181076,88.06671
15.758161,8.5,59.932888,0.4651861,79.14506
15.74292,8.5,55.668213,0.46225345,70.31264
15.72768,8.5,49.89836,0.41622347,70.318
15.71244,8.5,42.380505,0.41649935,59.151863
15.6972,8.5,40.875324,0.3805199,78.93032
15.68196,8.5,40.36127,0.37427282,78.920815
15.666719,8.5,37.61732,0.35074633,70.57152
15.65148,8.5,38.871635,0.3378945,70.561646
15.636239,8.5,45.136517,0.3218238,70.54552
15.620999,8.5,51.658955,0.33835402,70.80879
15.605761,8.5,59.43571,0.3894473,70.75488
15.59052,8.5,57.180355,0.40716738,79.36859
15.57528,8.5,55.926037,0.41773894,79.533844
15.5600395,8.5,46.879684,0.40323663,79.64391
15.5448,8.5,51.160976,0.43842083,79.291374
15.52956,8.5,53.167877,0.49705938,79.35412
15.514319,8.5,56.425613,0.48930115,79.16428
15.49908,8.5,54.418705,0.47005588,79.180695
15.483839,8.5,60.212646,0.4323879,79.389946
15.4686,8.5,64.99781,0.4785561,79.386215
15.453361,8.5,68.73771,0.50283784,79.28645
15.43812,8.5,65.70326,0.54400456,78.95841
15.42288,8.5,64.448944,0.5276783,78.9466
15.4076395,8.5,60.439423,0.5046304,79.15398
15.3924,8.5,51.910076,0.46048126,79.01321
15.37716,8.5,45.37209,0.41492578,79.01163
15.361919,8.5,44.136536,0.44736424,87.55644
15.34668,8.5,47.397755,0.42245963,87.383484
15.331439,8.5,50.65549,0.44881478,87.43876
15.3162,8.5,58.683117,0.42991015,78.8002
15.300961,8.5,63.70038,0.45802885,78.939896
15.28572,8.5,66.20633,0.4949936,78.98722
15.27048,8.5,59.683887,0.5186953,78.93605
15.2552395,8.5,56.152508,0.53079516,78.95856
15.24,8.5,53.665585,0.5305375,78.924034
15.22476,8.5,55.67249,0.49150875,78.985794
15.209519,8.5,58.930225,0.45763546,79.07534
15.19428,8.5,58.428497,0.43145356,79.242294
15.179039,8.5,58.428497,0.44508603,79.16135
15.1638,8.5,56.423737,0.46667504,79.24587
15.148561,8.5,59.18323,0.4711156,79.107216
15.13332,8.5,59.66325,0.4521452,79.09967
15.11808,8.5,61.189068,0.45602927,79.3007
15.102839,8.5,60.436478,0.43601114,79.2775
15.0876,8.5,59.434097,0.43669406,79.07308
15.07236,8.5,59.18323,0.4236779,79.21325
15.057119,8.5,62.67905,0.4494144,79.14775
15.04188,8.5,66.21177,0.46607518,79.18393
15.026639,8.5,67.19218,0.48810744,79.072174
15.0114,8.5,66.20499,0.5144911,70.86495
14.9961605,8.5,65.20154,0.5043459,70.66885
14.98092,8.5,65.20154,0.5001523,70.849556
14.96568,8.5,67.45931,0.47548923,70.701004
14.950439,8.5,69.96794,0.46756142,70.749084
14.9352,8.5,69.216156,0.47911787,70.82982
14.91996,8.5,69.46702,0.49713132,70.65515
14.904719,8.5,64.17853,0.507989,70.91978
14.889481,8.5,61.44128,0.48310032,70.92739
14.874239,8.5,54.16625,0.4337238,70.87937
14.859,8.5,53.66506,0.44491744,70.94772
14.8437605,8.5,54.919373,0.412354,70.85125
14.82852,8.5,58.431458,0.43289766,70.90814
14.81328,8.5,60.93741,0.41868666,70.91352
14.798039,8.5,64.95122,0.43622473,70.9509
14.7828,8.5,68.18698,0.4095659,70.93373
14.76756,8.5,68.46036,0.44020957,70.94027
14.752319,8.5,69.46381,0.44148892,70.93732
14.737081,8.5,70.466194,0.46001446,71.030785
14.721839,8.5,69.462746,0.4480508,70.999344
14.7066,8.5,67.933174,0.4466878,70.880165
14.69136,8.5,61.938995,0.4409673,71.008804
14.67612,8.5,62.44072,0.5272567,64.62324
14.66088,8.5,58.93239,0.55271685,63.079895
14.645639,8.5,63.447926,0.5925901,54.41871
14.6304,8.5,66.31596,0.48121455,70.70166
14.61516,8.5,71.103004,0.518898,70.726616
14.599919,8.5,70.07569,0.4873543,70.89616
14.584681,8.5,64.94989,0.53561646,64.308716
14.569439,8.5,55.16623,0.5169939,66.041016
14.5542,8.5,48.149567,0.48582944,57.78042
14.53896,8.5,47.146114,0.4509037,73.066444
14.52372,8.5,51.159924,0.4212828,82.11078
14.50848,8.5,56.42242,0.44604263,73.95388
14.493239,8.5,59.934505,0.42697525,63.761795
14.478,8.5,63.924458,0.44172028,72.37179
14.46276,8.5,61.939533,0.4417038,63.742233
14.447519,8.5,63.193848,0.49872628,63.470184
14.432281,8.5,62.191467,0.5319217,63.34362
14.417039,8.5,68.21218,0.542536,63.979095
14.4018,8.5,67.459595,0.5245503,63.14995
14.38656,8.5,71.21852,0.5264785,62.95643
14.37132,8.5,73.72715,0.5372343,62.973045
14.35608,8.5,77.71362,0.55367327,54.551857
14.340839,8.5,76.98783,0.4870647,54.32756
14.3256,8.5,73.97748,0.48355785,54.97364
14.310361,8.5,69.71736,0.47238997,63.16021
14.295119,8.5,74.666664,0.59035724,54.710342
14.279881,8.5,73.13737,0.6038735,54.420975
14.264639,8.5,77.92655,0.6575742,54.793503
14.2494,8.5,69.69351,0.60334736,54.543
14.23416,8.5,68.212456,0.6173968,54.569717
14.21892,8.5,65.70382,0.5599873,54.682175
14.20368,8.5,67.959175,0.5156238,63.683105
14.188439,8.5,66.95573,0.5256664,63.665634
14.1732,8.5,65.928154,0.5045708,63.69838
14.157961,8.5,61.93927,0.528204,63.758377
14.142719,8.5,62.440994,0.48010302,63.55468
14.1274805,8.5,61.939804,0.48115286,63.48358
14.112239,8.5,67.45879,0.47443876,63.283813
14.097,8.5,66.204475,0.48214296,63.555397
14.08176,8.5,67.45745,0.5016594,63.481743
14.06652,8.5,64.26441,0.4863366,63.693687
14.05128,8.5,64.01355,0.48033744,63.425804
14.036039,8.5,62.282436,0.48637992,63.11805
14.0208,8.5,63.44417,0.514537,63.00157
14.005561,8.5,62.942448,0.521488,63.405098
13.990319,8.5,60.935543,0.50998175,63.324707
13.9750805,8.5,59.682568,0.52705395,63.496117
13.959839,8.5,61.940334,0.522638,63.40718
13.9446,8.5,59.664074,0.53521335,63.35994
13.92936,8.5,60.69057,0.46171,63.161095
13.91412,8.5,60.941437,0.47607666,63.05005
13.89888,8.5,60.189648,0.43126318,63.488472
13.883639,8.5,59.281403,0.44133967,63.123215
13.8684,8.5,60.150623,0.42585585,63.038506
13.853161,8.5,64.9613,0.4524173,63.320244
13.837919,8.5,65.093636,0.46171087,63.21319
13.82268,8.5,66.482185,0.44432145,63.453094
13.807439,8.5,66.70646,0.4447138,63.461365
13.7922,8.5,66.20527,0.47316545,63.18161
13.77696,8.5,63.69664,0.47919288,63.273018
13.76172,8.5,61.438873,0.5038512,54.623756
13.74648,8.5,58.431732,0.48240176,54.935043
13.731239,8.5,56.67569,0.4503264,54.923912
13.716,8.5,58.659817,0.38465258,54.893425
13.700761,8.5,63.194916,0.36885488,54.806374
13.685519,8.5,61.092297,0.4094295,54.75898
13.67028,8.5,63.623707,0.45413214,63.899155
13.655039,8.5,63.372845,0.50963515,63.95082
13.6398,8.5,65.70569,0.47863743,64.002975
13.62456,8.5,60.186703,0.464157,64.04965
13.60932,8.5,57.15544,0.42919502,70.40287
13.59408,8.5,52.158813,0.40933028,70.4697
13.578839,8.5,48.761524,0.3541947,70.53189
13.5636,8.5,43.012577,0.30123883,70.53685
13.548361,8.5,46.004444,0.3169939,70.47931
13.533119,8.5,48.649143,0.35998133,70.307655
13.51788,8.5,57.93108,0.42489222,70.26369
13.502639,8.5,63.44417,0.51234984,70.28194
13.4874,8.5,63.19331,0.5551574,70.10937
13.47216,8.5,58.539204,0.5200643,70.29852
13.45692,8.5,53.54633,0.47030228,70.35158
13.44168,8.5,58.038548,0.42567408,70.40373
13.426439,8.5,64.44869,0.46549878,70.380135
13.4112,8.5,70.97114,0.4249335,70.67866
13.395961,8.5,66.96162,0.41900727,71.1213
13.380719,8.5,62.624283,0.37393647,74.092285
13.36548,8.5,61.094715,0.40291646,55.230553
13.350239,8.5,67.13446,0.43349913,54.77011
13.335,8.5,69.4405,0.48590347,70.35135
13.31976,8.5,71.52691,0.5145783,70.41401
13.30452,8.5,72.50384,0.53148395,70.02199
13.28928,8.5,63.748016,0.5566195,66.14476
13.274039,8.5,53.407505,0.5001286,65.93977
13.2588,8.5,44.09924,0.4241505,73.13884
13.243561,8.5,48.59494,0.362203,73.3875
13.228319,8.5,54.113934,0.37162927,73.616646
13.21308,8.5,61.441822,0.40940097,79.34779
13.197839,8.5,62.78541,0.4380386,79.381935
13.1826,8.5,66.04663,0.47595415,70.60749
13.16736,8.5,62.513912,0.48992252,70.662186
13.15212,8.5,68.65568,0.4733172,79.01957
13.13688,8.5,65.39446,0.4538647,74.02306
13.121639,8.5,67.422005,0.46921068,72.58641
13.1064,8.5,66.95331,0.49683452,71.81175
13.091161,8.5,71.482,0.49712947,71.68786
13.075919,8.5,76.22053,0.48492515,70.73887
13.06068,8.5,71.98319,0.47676897,70.78666
13.045439,8.5,68.735405,0.4848714,70.77404
13.0302,8.5,63.746017,0.48633733,70.83375
13.01496,8.5,66.47978,0.44305974,70.67491
12.99972,8.5,70.96873,0.43467954,70.60095
12.98448,8.5,74.75576,0.38985026,70.62135
12.96924,8.5,76.035805,0.4426779,70.25929
12.9539995,8.5,72.49987,0.45151252,70.34621
12.93876,8.5,70.48109,0.48734584,70.33083
12.923519,8.5,64.439735,0.46444458,70.38647
12.90828,8.5,63.961864,0.448173,70.265236
12.89304,8.5,65.93002,0.44116908,70.22861
12.8778,8.5,67.13232,0.41303915,70.24123
12.862559,8.5,65.354836,0.43052104,70.33057
12.84732,8.5,60.61497,0.38940802,70.08764
12.83208,8.5,59.18245,0.40874785,70.024475
12.81684,8.5,66.3341,0.39338312,70.2156
12.8015995,8.5,69.0692,0.44841418,70.277435
12.78636,8.5,71.57783,0.42662752,70.12504
12.771119,8.5,64.19676,0.4496502,70.23833
12.75588,8.5,64.49735,0.46179938,70.14847
12.74064,8.5,67.00598,0.507131,70.07591
12.7254,8.5,76.14184,0.5051296,70.12755
12.710159,8.5,77.59542,0.46850544,64.18377
12.69492,8.5,80.605774,0.4891578,63.413452
12.67968,8.5,79.72838,0.49274933,63.36473
12.66444,8.5,79.503784,0.53313035,63.54516
12.6491995,8.5,72.981346,0.4896835,63.605934
12.63396,8.5,64.701706,0.45508173,63.689056
12.618719,8.5,62.010395,0.47865131,63.62761
12.60348,8.5,67.27853,0.5247291,63.68567
12.58824,8.5,73.57128,0.56305754,63.689987
12.573,8.5,78.241356,0.5316872,63.834213
12.557759,8.5,75.230995,0.49304545,63.89312
12.54252,8.5,73.41583,0.46123415,63.874092
12.52728,8.5,69.931885,0.46802604,63.81037
12.51204,8.5,68.15333,0.47020334,63.89585
12.496799,8.5,65.45295,0.44981208,64.023766
12.48156,8.5,63.974365,0.42033458,64.113495
12.466319,8.5,59.73221,0.40208736,64.02789
12.45108,8.5,59.481342,0.4851364,64.01752
12.43584,8.5,58.178997,0.5228206,63.927124
12.4206,8.5,59.211536,0.5384612,63.83767
12.405359,8.5,58.45895,0.5201831,63.827026
12.39012,8.5,57.978664,0.47694656,63.677864
12.37488,8.5,63.24303,0.4511971,63.66159
12.35964,8.5,63.97284,0.47191304,63.726173
12.344399,8.5,70.99701,0.4674305,63.79132
12.32916,8.5,69.4665,0.5076334,63.83042
12.313919,8.5,70.719475,0.49328175,63.768288
12.29868,8.5,69.01855,0.4945057,63.905144
12.28344,8.5,69.24609,0.5122092,63.759552
12.2682,8.5,66.51072,0.49102458,63.786934
12.252959,8.5,65.42669,0.5332247,63.702515
12.23772,8.5,65.88001,0.48914516,63.849846
12.22248,8.5,65.107056,0.4514971,55.276978
12.20724,8.5,59.1118,0.4405287,63.913795
12.191999,8.5,57.176617,0.5065122,63.837708
12.17676,8.5,61.23613,0.53044504,63.75943
12.16152,8.5,67.48198,0.50251436,63.763367
12.14628,8.5,68.234566,0.4048849,63.90529
12.13104,8.5,65.30991,0.38506073,63.803177
12.1158,8.5,58.8132,0.39189458,63.701157
12.100559,8.5,64.833916,0.47700974,64.14653
12.0853195,8.5,66.20501,0.5159299,72.12174
12.07008,8.5,72.62673,0.5606992,65.17265
12.05484,8.5,68.11119,0.54015136,56.204216
12.039599,8.5,74.90754,0.5922511,55.834206
12.02436,8.5,72.22599,0.5954948,64.34704
12.00912,8.5,76.74152,0.59040564,64.330925
11.99388,8.5,77.05557,0.5206441,57.72882
11.97864,8.5,75.824036,0.49238023,59.18222
11.9634,8.5,66.52306,0.4653517,60.05561
11.94816,8.5,53.91673,0.4492642,75.39174
11.9329195,8.5,54.92018,0.45891795,83.583725
11.91768,8.5,56.42375,0.4361812,72.5274
11.90244,8.5,60.573795,0.44291696,72.106094
11.887199,8.5,67.06675,0.45213994,72.28761
11.87196,8.5,75.365875,0.5259639,71.61396
11.85672,8.5,81.22248,0.53973305,55.293777
11.84148,8.5,77.23816,0.51357037,64.426956
11.82624,8.5,73.62536,0.51390934,65.311325
11.811,8.5,68.886826,0.5684853,62.663788
11.79576,8.5,65.60389,0.55905867,71.15315
11.7805195,8.5,61.827038,0.48617974,55.36783
11.76528,8.5,58.54652,0.3944101,63.59527
11.75004,8.5,61.07686,0.37993562,63.617928
11.734799,8.5,57.6794,0.40953326,55.582085
11.71956,8.5,58.18059,0.41062504,55.699135
11.70432,8.5,58.45679,0.41675648,55.680893
11.68908,8.5,66.48441,0.4415122,63.914513
11.67384,8.5,72.775826,0.49589548,63.916206
11.6586,8.5,74.48,0.49602467,63.822342
11.64336,8.5,72.97482,0.4715666,63.815628
11.628119,8.5,73.97828,0.4666583,63.938805
11.61288,8.5,75.19875,0.5007785,63.79235
11.59764,8.5,74.67264,0.5097511,63.874695
11.5824,8.5,67.89933,0.50183415,63.89724
11.56716,8.5,67.9597,0.46631223,63.949623
11.55192,8.5,68.71149,0.4558871,63.698715
11.53668,8.5,71.220116,0.44447365,63.68181
11.52144,8.5,70.86728,0.47376543,63.70051
11.5062,8.5,69.13644,0.46409944,63.71743
11.49096,8.5,75.62885,0.46992365,63.735725
11.475719,8.5,69.960976,0.43345374,63.80188
11.46048,8.5,68.31598,0.4639433,63.81025
11.44524,8.5,62.576145,0.50943696,63.714897
11.43,8.5,65.33564,0.56383586,63.800774
11.41476,8.5,67.20792,0.5352048,63.823807
11.39952,8.5,69.716545,0.49880093,63.762177
11.38428,8.5,73.45109,0.46390226,55.04966
11.3690405,8.5,78.24107,0.48908973,55.212914
11.3538,8.5,75.92544,0.4694917,64.13479
11.33856,8.5,71.68917,0.4895249,64.204636
11.323319,8.5,69.68226,0.46976086,64.17526
11.30808,8.5,66.70887,0.48016545,64.019
11.29284,8.5,72.47872,0.4635245,64.04471
11.2776,8.5,73.95576,0.452493,64.14915
11.26236,8.5,77.2501,0.47571126,63.771805
11.24712,8.5,75.215324,0.48205328,63.685555
11.23188,8.5,71.22965,0.5080251,63.578033
11.21664,8.5,69.689476,0.4987826,63.75264
11.2014,8.5,63.83287,0.48250327,63.815147
11.18616,8.5,64.3102,0.47200716,63.81183
11.170919,8.5,65.5873,0.4774068,63.845695
11.15568,8.5,72.97696,0.48582825,63.651733
11.14044,8.5,73.570015,0.48030517,63.74804
11.1252,8.5,74.04709,0.47143325,63.7799
11.10996,8.5,65.51774,0.47466272,63.622932
11.09472,8.5,62.691303,0.46314007,63.773354
11.07948,8.5,61.438328,0.43937075,63.840134
11.06424,8.5,62.692646,0.45285416,63.88349
11.049,8.5,58.792385,0.4924686,64.08855
11.03376,8.5,58.815704,0.5190084,63.67884
11.018519,8.5,61.550537,0.5126314,54.729057
11.003281,8.5,68.96288,0.47936594,54.971893
10.98804,8.5,67.959435,0.4538807,63.324158
10.9728,8.5,65.45348,0.47849935,63.39817
10.95756,8.5,64.797035,0.51432294,63.441116
10.94232,8.5,62.26884,0.502275,55.082603
10.92708,8.5,67.80981,0.45744795,55.05416
10.91184,8.5,62.927425,0.43035263,54.7554
10.8966,8.5,68.0604,0.43481722,54.683372
10.88136,8.5,62.51943,0.4734877,63.51416
10.866119,8.5,66.30221,0.48408014,63.50466
10.850881,8.5,69.71815,0.46855402,63.355614
10.83564,8.5,78.41586,0.4510951,54.82705
10.8204,8.5,78.392006,0.4330398,55.087105
10.80516,8.5,73.62561,0.431305,55.259468
10.78992,8.5,68.46196,0.40392146,63.354347
10.77468,8.5,69.213745,0.4159614,63.43331
10.75944,8.5,66.45425,0.46965286,54.58895
10.7442,8.5,64.59873,0.45522556,54.650696
10.72896,8.5,65.375984,0.43888918,64.34364
10.713719,8.5,68.11189,0.3845635,64.607544
10.698481,8.5,62.943237,0.39473933,76.38004
10.68324,8.5,57.42425,0.3731916,66.66357
10.668,8.5,52.913532,0.4015733,66.67856
10.65276,8.5,54.88881,0.4164849,58.284256
10.63752,8.5,56.874004,0.48332337,64.68839
10.62228,8.5,62.16089,0.47866878,63.02137
10.60704,8.5,58.16263,0.46634334,63.02816
10.5918,8.5,58.4352,0.40663555,63.648094
10.57656,8.5,56.664143,0.41574833,63.410263
10.561319,8.5,61.69749,0.43311253,74.20786
10.546081,8.5,62.1767,0.43468517,66.65305
10.53084,8.5,62.944305,0.42557478,72.98148
10.5156,8.5,61.00809,0.41753283,72.410255
10.50036,8.5,65.797005,0.44240695,63.6958
10.48512,8.5,65.04442,0.4237901,63.594215
10.46988,8.5,66.708595,0.41625765,63.577965
10.45464,8.5,59.00253,0.36296675,63.707626
10.4394,8.5,56.24303,0.3473886,63.639214
10.42416,8.5,55.76248,0.3644113,63.736282
10.408919,8.5,57.67725,0.38747373,63.58751
10.393681,8.5,62.192783,0.43736136,63.693443
