FRAMENO,TDEP,TIME,HCAL
18845,75800.0,76.875,3.8128839
18846,75790.0,76.875,3.8022764
18847,75780.0,77.125,3.8234913
18848,75770.0,76.5,3.8234913
18849,75760.0,76.5,3.8022764
18850,75750.0,76.5,3.8022764
18851,75740.0,76.5,3.8022764
18852,75730.0,76.5,3.8022764
18853,75720.0,76.5,3.8022764
18854,75710.0,77.625,3.8022764
18855,75700.0,77.625,3.8022764
18856,75690.0,77.625,3.8128839
18857,75680.0,77.625,3.8022764
18858,75670.0,77.625,3.8022764
18859,75660.0,77.375,3.8022764
18860,75650.0,77.875,3.8022764
18861,75640.0,77.875,3.8022764
18862,75630.0,77.875,3.8234913
18863,75620.0,77.875,3.8022764
18864,75610.0,77.875,3.8022764
18865,75600.0,78.125,3.8234913
18866,75590.0,76.0,3.8022764
18867,75580.0,76.0,3.8022764
18868,75570.0,76.0,3.8022764
18869,75560.0,76.0,3.8022764
18870,75550.0,76.0,3.8022764
18871,75540.0,76.0,3.8022764
18872,75530.0,76.25,3.8234913
18873,75520.0,76.25,3.8022764
18874,75510.0,76.25,3.8022764
18875,75500.0,76.25,3.8022764
18876,75490.0,76.25,3.8022764
18877,75480.0,76.25,3.8022764
18878,75470.0,76.375,3.8022764
18879,75460.0,76.375,3.8234913
18880,75450.0,76.375,3.8022764
18881,75440.0,76.375,3.8128839
18882,75430.0,76.375,3.8022764
18883,75420.0,76.625,3.8022764
18884,75410.0,75.5,3.8022764
18885,75400.0,75.5,3.8022764
18886,75390.0,75.5,3.8022764
18887,75380.0,75.5,3.8022764
18888,75370.0,75.5,3.8022764
18889,75360.0,75.5,3.8234913
18890,75350.0,77.25,3.8022764
18891,75340.0,77.25,3.8022764
18892,75330.0,77.25,3.8022764
18893,75320.0,77.25,3.8234913
18894,75310.0,77.25,3.8022764
18895,75300.0,77.25,3.8022764
18896,75290.0,78.25,3.8022764
18897,75280.0,78.25,3.8022764
18898,75270.0,78.25,3.8022764
18899,75260.0,78.25,3.8022764
18900,75250.0,78.25,3.8022764
18901,75240.0,78.25,3.8022764
18902,75230.0,76.75,3.8022764
18903,75220.0,76.75,3.8022764
18904,75210.0,76.75,3.8022764
18905,75200.0,76.75,3.8022764
18906,75190.0,76.75,3.8022764
18907,75180.0,76.75,3.8022764
18908,75170.0,73.625,3.8022764
18909,75160.0,73.625,3.8234913
18910,75150.0,73.625,3.8022764
18911,75140.0,73.625,3.8022764
18912,75130.0,73.625,3.8234913
18913,75120.0,73.375,3.8022764
18914,75110.0,74.875,3.8022764
18915,75100.0,74.875,3.8234913
18916,75090.0,74.875,3.8022764
18917,75080.0,74.875,3.8022764
18918,75070.0,74.875,3.8022764
18919,75060.0,74.625,3.8234913
18920,75050.0,77.5,3.8022764
18921,75040.0,77.5,3.8022764
18922,75030.0,77.5,3.8022764
18923,75020.0,77.5,3.8234913
18924,75010.0,77.5,3.8128839
18925,75000.0,77.5,3.8022764
18926,74990.0,74.375,3.8022764
18927,74980.0,74.375,3.8022764
18928,74970.0,74.375,3.8234913
18929,74960.0,74.375,3.8234913
18930,74950.0,74.375,3.8128839
18931,74940.0,74.125,3.8022764
18932,74930.0,76.625,3.8234913
18933,74920.0,76.625,3.8234913
18934,74910.0,76.625,3.8234913
18935,74900.0,76.625,3.8022764
18936,74890.0,76.625,3.8022764
18937,74880.0,76.875,3.8022764
18938,74870.0,76.125,3.8022764
18939,74860.0,76.125,3.8128839
18940,74850.0,76.125,3.8234913
18941,74840.0,76.125,3.8234913
18942,74830.0,76.125,3.8022764
18943,74820.0,75.875,3.8022764
18944,74810.0,76.25,3.8022764
18945,74800.0,76.25,3.8022764
18946,74790.0,76.25,3.8128839
18947,74780.0,76.25,3.8022764
18948,74770.0,76.25,3.8022764
18949,74760.0,76.25,3.8022764
18950,74750.0,75.125,3.8022764
18951,74740.0,75.125,3.8022764
18952,74730.0,75.125,3.8022764
18953,74720.0,75.125,3.8022764
18954,74710.0,75.125,3.8022764
18955,74700.0,74.875,3.8022764
18956,74690.0,76.875,3.8022764
18957,74680.0,76.875,3.8022764
18958,74670.0,76.875,3.8022764
18959,74660.0,76.875,3.8022764
18960,74650.0,76.875,3.8022764
18961,74640.0,76.625,3.8022764
18962,74630.0,78.125,3.8234913
18963,74620.0,78.125,3.8022764
18964,74610.0,78.125,3.8022764
18965,74600.0,78.125,3.8022764
18966,74590.0,78.125,3.8234913
18967,74580.0,78.375,3.8234913
18968,74570.0,74.875,3.8022764
18969,74560.0,74.875,3.8022764
18970,74550.0,74.875,3.8022764
18971,74540.0,74.875,3.8022764
18972,74530.0,74.875,3.8022764
18973,74520.0,75.125,3.8022764
18974,74510.0,76.625,3.8022764
18975,74500.0,76.625,3.8234913
18976,74490.0,76.625,3.8022764
18977,74480.0,76.625,3.8234913
18978,74470.0,76.625,3.8234913
18979,74460.0,76.375,3.8022764
18980,74450.0,76.375,3.8234913
18981,74440.0,76.375,3.8022764
18982,74430.0,76.375,3.8234913
18983,74420.0,76.375,3.8022764
18984,74410.0,76.375,3.8022764
18985,74400.0,76.125,3.8234913
18986,74390.0,76.5,3.8128839
18987,74380.0,76.5,3.8022764
18988,74370.0,76.5,3.8022764
18989,74360.0,76.5,3.8234913
18990,74350.0,76.5,3.8022764
18991,74340.0,76.5,3.8234913
18992,74330.0,75.5,3.8128839
18993,74320.0,75.5,3.8022764
18994,74310.0,75.5,3.8022764
18995,74300.0,75.5,3.8234913
18996,74290.0,75.5,3.8234913
18997,74280.0,75.5,3.8022764
18998,74270.0,78.75,3.8022764
18999,74260.0,78.75,3.8022764
19000,74250.0,78.75,3.8022764
19001,74240.0,78.75,3.8234913
19002,74230.0,78.75,3.8234913
19003,74220.0,78.75,3.8022764
19004,74210.0,79.375,3.8128839
19005,74200.0,79.375,3.8022764
19006,74190.0,79.375,3.8022764
19007,74180.0,79.375,3.8022764
19008,74170.0,79.375,3.8022764
19009,74160.0,79.625,3.8234913
19010,74150.0,74.625,3.8022764
19011,74140.0,74.625,3.8128839
19012,74130.0,74.625,3.8234913
19013,74120.0,74.625,3.8022764
19014,74110.0,74.625,3.8022764
19015,74100.0,74.875,3.8234913
19016,74090.0,74.125,3.8022764
19017,74080.0,74.125,3.8234913
19018,74070.0,74.125,3.8022764
19019,74060.0,74.125,3.8234913
19020,74050.0,74.125,3.8022764
19021,74040.0,74.375,3.8022764
19022,74030.0,77.875,3.8234913
19023,74020.0,77.875,3.8022764
19024,74010.0,77.875,3.8022764
19025,74000.0,77.875,3.8022764
19026,73990.0,77.875,3.8022764
19027,73980.0,78.125,3.8128839
19028,73970.0,76.125,3.8022764
19029,73960.0,76.125,3.8022764
19030,73950.0,76.125,3.8022764
19031,73940.0,76.125,3.8022764
19032,73930.0,76.125,3.8022764
19033,73920.0,76.375,3.8022764
19034,73910.0,76.375,3.8022764
19035,73900.0,76.375,3.8022764
19036,73890.0,76.375,3.8022764
19037,73880.0,76.375,3.8234913
19038,73870.0,76.375,3.8022764
19039,73860.0,76.125,3.8022764
19040,73850.0,74.875,3.8022764
19041,73840.0,74.875,3.8022764
19042,73830.0,74.875,3.8022764
19043,73820.0,74.875,3.8022764
19044,73810.0,74.875,3.8234913
19045,73800.0,75.125,3.8022764
19046,73790.0,76.375,3.8022764
19047,73780.0,76.375,3.8022764
19048,73770.0,76.375,3.8022764
19049,73760.0,76.375,3.8022764
19050,73750.0,76.375,3.8022764
19051,73740.0,76.125,3.8234913
19052,73730.0,72.25,3.8022764
19053,73720.0,72.25,3.8022764
19054,73710.0,72.25,3.8128839
19055,73700.0,72.25,3.8022764
19056,73690.0,72.25,3.8022764
19057,73680.0,72.25,3.8234913
19058,73670.0,78.875,3.8234913
19059,73660.0,78.875,3.8022764
19060,73650.0,78.875,3.8022764
19061,73640.0,78.875,3.8022764
19062,73630.0,78.875,3.8128839
19063,73620.0,79.125,3.8022764
19064,73610.0,76.125,3.8234913
19065,73600.0,76.125,3.8022764
19066,73590.0,76.125,3.8022764
19067,73580.0,76.125,3.8234913
19068,73570.0,76.125,3.8022764
19069,73560.0,75.875,3.8022764
19070,73550.0,76.5,3.8022764
19071,73540.0,76.5,3.8022764
19072,73530.0,76.5,3.8022764
19073,73520.0,76.5,3.8234913
19074,73510.0,76.5,3.8022764
19075,73500.0,76.5,3.8022764
19076,73490.0,76.25,3.8022764
19077,73480.0,76.25,3.8022764
19078,73470.0,76.25,3.8022764
19079,73460.0,76.25,3.8022764
19080,73450.0,76.25,3.8234913
19081,73440.0,76.25,3.8022764
19082,73430.0,76.625,3.8128839
19083,73420.0,76.625,3.8234913
19084,73410.0,76.625,3.8022764
19085,73400.0,76.625,3.8022764
19086,73390.0,76.625,3.8234913
19087,73380.0,76.375,3.8234913
19088,73370.0,73.875,3.8022764
19089,73360.0,73.875,3.8022764
19090,73350.0,73.875,3.8022764
19091,73340.0,73.875,3.8022764
19092,73330.0,73.875,3.8022764
19093,73320.0,74.125,3.8234913
19094,73310.0,75.625,3.8022764
19095,73300.0,75.625,3.8022764
19096,73290.0,75.625,3.8022764
19097,73280.0,75.625,3.8234913
19098,73270.0,75.625,3.8022764
19099,73260.0,75.375,3.8234913
19100,73250.0,78.375,3.8022764
19101,73240.0,78.375,3.8022764
19102,73230.0,78.375,3.8022764
19103,73220.0,78.375,3.8128839
19104,73210.0,78.375,3.8234913
19105,73200.0,78.125,3.8234913
19106,73190.0,76.75,3.8234913
19107,73180.0,76.75,3.8022764
19108,73170.0,76.75,3.8128839
19109,73160.0,76.75,3.8022764
19110,73150.0,76.75,3.8022764
19111,73140.0,76.75,3.8022764
19112,73130.0,77.625,3.8022764
19113,73120.0,77.625,3.8022764
19114,73110.0,77.625,3.8022764
19115,73100.0,77.625,3.8128839
19116,73090.0,77.625,3.8234913
19117,73080.0,77.875,3.8234913
19118,73070.0,76.75,3.8022764
19119,73060.0,76.75,3.8234913
19120,73050.0,76.75,3.8022764
19121,73040.0,76.75,3.8022764
19122,73030.0,76.75,3.8234913
19123,73020.0,76.75,3.8234913
19124,73010.0,75.375,3.8022764
19125,73000.0,75.375,3.8234913
19126,72990.0,75.375,3.8234913
19127,72980.0,75.375,3.8022764
19128,72970.0,75.375,3.8022764
19129,72960.0,75.625,3.8022764
19130,72950.0,76.375,3.8234913
19131,72940.0,76.375,3.8022764
19132,72930.0,76.375,3.8022764
19133,72920.0,76.375,3.8022764
19134,72910.0,76.375,3.8022764
19135,72900.0,76.125,3.8022764
19136,72890.0,77.625,3.8022764
19137,72880.0,77.625,3.8022764
19138,72870.0,77.625,3.8022764
19139,72860.0,77.625,3.8022764
19140,72850.0,77.625,3.8022764
19141,72840.0,77.875,3.8234913
19142,72830.0,76.125,3.8022764
19143,72820.0,76.125,3.8022764
19144,72810.0,76.125,3.8022764
19145,72800.0,76.125,3.8234913
19146,72790.0,76.125,3.8022764
19147,72780.0,76.375,3.8022764
19148,72770.0,76.625,3.8234913
19149,72760.0,76.625,3.8022764
19150,72750.0,76.625,3.8234913
19151,72740.0,76.625,3.8022764
19152,72730.0,76.625,3.8234913
19153,72720.0,76.875,3.8022764
19154,72710.0,75.25,3.8234913
19155,72700.0,75.25,3.8022764
19156,72690.0,75.25,3.8022764
19157,72680.0,75.25,3.8022764
19158,72670.0,75.25,3.8128839
19159,72660.0,75.25,3.8234913
19160,72650.0,74.625,3.8022764
19161,72640.0,74.625,3.8022764
19162,72630.0,74.625,3.8022764
19163,72620.0,74.625,3.8022764
19164,72610.0,74.625,3.8234913
19165,72600.0,74.375,3.8022764
19166,72590.0,76.25,3.8128839
19167,72580.0,76.25,3.8022764
19168,72570.0,76.25,3.8022764
19169,72560.0,76.25,3.8022764
19170,72550.0,76.25,3.8022764
19171,72540.0,76.25,3.8022764
19172,72530.0,76.75,3.8234913
19173,72520.0,76.75,3.8022764
19174,72510.0,76.75,3.8234913
19175,72500.0,76.75,3.8234913
19176,72490.0,76.75,3.8022764
19177,72480.0,76.75,3.8234913
19178,72470.0,78.125,3.8022764
19179,72460.0,78.125,3.8234913
19180,72450.0,78.125,3.8022764
19181,72440.0,78.125,3.8022764
19182,72430.0,78.125,3.8022764
19183,72420.0,77.875,3.8022764
19184,72410.0,74.875,3.8234913
19185,72400.0,74.875,3.8022764
19186,72390.0,74.875,3.8128839
19187,72380.0,74.875,3.8234913
19188,72370.0,74.875,3.8022764
19189,72360.0,75.125,3.8022764
19190,72350.0,79.125,3.8022764
19191,72340.0,79.125,3.8022764
19192,72330.0,79.125,3.8022764
19193,72320.0,79.125,3.8022764
19194,72310.0,79.125,3.8022764
19195,72300.0,79.375,3.8022764
19196,72290.0,76.125,3.8022764
19197,72280.0,76.125,3.8022764
19198,72270.0,76.125,3.8022764
19199,72260.0,76.125,3.8022764
19200,72250.0,76.125,3.8234913
19201,72240.0,75.875,3.8128839
19202,72230.0,76.625,3.8022764
19203,72220.0,76.625,3.8234913
19204,72210.0,76.625,3.8022764
19205,72200.0,76.625,3.8022764
19206,72190.0,76.625,3.8234913
19207,72180.0,76.875,3.8022764
19208,72170.0,78.25,3.8234913
19209,72160.0,78.25,3.8022764
19210,72150.0,78.25,3.8234913
19211,72140.0,78.25,3.8022764
19212,72130.0,78.25,3.8234913
19213,72120.0,78.25,3.8234913
19214,72110.0,78.125,3.8022764
19215,72100.0,78.125,3.8022764
19216,72090.0,78.125,3.8022764
19217,72080.0,78.125,3.8022764
19218,72070.0,78.125,3.8022764
19219,72060.0,77.875,3.8022764
19220,72050.0,78.125,3.8022764
19221,72040.0,78.125,3.8022764
19222,72030.0,78.125,3.8022764
19223,72020.0,78.125,3.8022764
19224,72010.0,78.125,3.8022764
19225,72000.0,77.875,3.8234913
19226,71990.0,74.375,3.8128839
19227,71980.0,74.375,3.8234913
19228,71970.0,74.375,3.8022764
19229,71960.0,74.375,3.8022764
19230,71950.0,74.375,3.8022764
19231,71940.0,74.125,3.8022764
19232,71930.0,77.875,3.8022764
19233,71920.0,77.875,3.8234913
19234,71910.0,77.875,3.8022764
19235,71900.0,77.875,3.8022764
19236,71890.0,77.875,3.8234913
19237,71880.0,78.125,3.8022764
19238,71870.0,78.0,3.8022764
19239,71860.0,78.0,3.8234913
19240,71850.0,78.0,3.8022764
19241,71840.0,78.0,3.8022764
19242,71830.0,78.0,3.8128839
19243,71820.0,78.0,3.8022764
19244,71810.0,78.125,3.8022764
19245,71800.0,78.125,3.8234913
19246,71790.0,78.125,3.8234913
19247,71780.0,78.125,3.8022764
19248,71770.0,78.125,3.8022764
19249,71760.0,78.375,3.8022764
19250,71750.0,77.625,3.8022764
19251,71740.0,77.625,3.8022764
19252,71730.0,77.625,3.8022764
19253,71720.0,77.625,3.8022764
19254,71710.0,77.625,3.8022764
19255,71700.0,77.875,3.8128839
19256,71690.0,77.75,3.8022764
19257,71680.0,77.75,3.8022764
19258,71670.0,77.75,3.8022764
19259,71660.0,77.75,3.8234913
19260,71650.0,77.75,3.8022764
19261,71640.0,77.75,3.8022764
19262,71630.0,76.875,3.8022764
19263,71620.0,76.875,3.8128839
19264,71610.0,76.875,3.8022764
19265,71600.0,76.875,3.8022764
19266,71590.0,76.875,3.8022764
19267,71580.0,77.125,3.8234913
19268,71570.0,77.375,3.8022764
19269,71560.0,77.375,3.8022764
19270,71550.0,77.375,3.8022764
19271,71540.0,77.375,3.8022764
19272,71530.0,77.375,3.8234913
19273,71520.0,77.125,3.8022764
19274,71510.0,76.375,3.8022764
19275,71500.0,76.375,3.8022764
19276,71490.0,76.375,3.8022764
19277,71480.0,76.375,3.8022764
19278,71470.0,76.375,3.8022764
19279,71460.0,76.125,3.8022764
19280,71450.0,77.375,3.8234913
19281,71440.0,77.375,3.8022764
19282,71430.0,77.375,3.8022764
19283,71420.0,77.375,3.8234913
19284,71410.0,77.375,3.8022764
19285,71400.0,77.125,3.8022764
19286,71390.0,76.375,3.8022764
19287,71380.0,76.375,3.8022764
19288,71370.0,76.375,3.8234913
19289,71360.0,76.375,3.8022764
19290,71350.0,76.375,3.8022764
19291,71340.0,76.625,3.8022764
19292,71330.0,76.375,3.8022764
19293,71320.0,76.375,3.8022764
19294,71310.0,76.375,3.8022764
19295,71300.0,76.375,3.8022764
19296,71290.0,76.375,3.8234913
19297,71280.0,76.125,3.8022764
19298,71270.0,77.75,3.8022764
19299,71260.0,77.75,3.8022764
19300,71250.0,77.75,3.8022764
19301,71240.0,77.75,3.8234913
19302,71230.0,77.75,3.8022764
19303,71220.0,77.75,3.8022764
19304,71210.0,74.0,3.8234913
19305,71200.0,74.0,3.8022764
19306,71190.0,74.0,3.8022764
19307,71180.0,74.0,3.8022764
19308,71170.0,74.0,3.8022764
19309,71160.0,74.0,3.8022764
19310,71150.0,76.75,3.8234913
19311,71140.0,76.75,3.8022764
19312,71130.0,76.75,3.8022764
19313,71120.0,76.75,3.8022764
19314,71110.0,76.75,3.8022764
19315,71100.0,76.75,3.8022764
19316,71090.0,78.0,3.8022764
19317,71080.0,78.0,3.8022764
19318,71070.0,78.0,3.8022764
19319,71060.0,78.0,3.8022764
19320,71050.0,78.0,3.8022764
19321,71040.0,78.0,3.8128839
19322,71030.0,79.875,3.8022764
19323,71020.0,79.875,3.8234913
19324,71010.0,79.875,3.8022764
19325,71000.0,79.875,3.8022764
19326,70990.0,79.875,3.8022764
19327,70980.0,80.125,3.8128839
19328,70970.0,75.125,3.8234913
19329,70960.0,75.125,3.8234913
19330,70950.0,75.125,3.8022764
19331,70940.0,75.125,3.8022764
19332,70930.0,75.125,3.8234913
19333,70920.0,74.875,3.8022764
19334,70910.0,78.5,3.8128839
19335,70900.0,78.5,3.8022764
19336,70890.0,78.5,3.8022764
19337,70880.0,78.5,3.8022764
19338,70870.0,78.5,3.8022764
19339,70860.0,78.5,3.8022764
19340,70850.0,78.125,3.8022764
19341,70840.0,78.125,3.8234913
19342,70830.0,78.125,3.8022764
19343,70820.0,78.125,3.8234913
19344,70810.0,78.125,3.8022764
19345,70800.0,78.375,3.8234913
19346,70790.0,77.625,3.8128839
19347,70780.0,77.625,3.8234913
19348,70770.0,77.625,3.8022764
19349,70760.0,77.625,3.8022764
19350,70750.0,77.625,3.8022764
19351,70740.0,77.375,3.8022764
19352,70730.0,77.75,3.8022764
19353,70720.0,77.75,3.8022764
19354,70710.0,77.75,3.8022764
19355,70700.0,77.75,3.8022764
19356,70690.0,77.75,3.8234913
19357,70680.0,77.75,3.8022764
19358,70670.0,78.125,3.8022764
19359,70660.0,78.125,3.8022764
19360,70650.0,78.125,3.8022764
19361,70640.0,78.125,3.8128839
19362,70630.0,78.125,3.8234913
19363,70620.0,77.875,3.8022764
19364,70610.0,78.375,3.8022764
19365,70600.0,78.375,3.8022764
19366,70590.0,78.375,3.8022764
19367,70580.0,78.375,3.8128839
19368,70570.0,78.375,3.8022764
19369,70560.0,78.125,3.8022764
19370,70550.0,78.375,3.8022764
19371,70540.0,78.375,3.8234913
19372,70530.0,78.375,3.8022764
19373,70520.0,78.375,3.8022764
19374,70510.0,78.375,3.8128839
19375,70500.0,78.125,3.8022764
19376,70490.0,78.125,3.8234913
19377,70480.0,78.125,3.8022764
19378,70470.0,78.125,3.8022764
19379,70460.0,78.125,3.8234913
19380,70450.0,78.125,3.8022764
19381,70440.0,77.875,3.8022764
19382,70430.0,78.125,3.8022764
19383,70420.0,78.125,3.8022764
19384,70410.0,78.125,3.8022764
19385,70400.0,78.125,3.8022764
19386,70390.0,78.125,3.8234913
19387,70380.0,78.375,3.8022764
19388,70370.0,77.375,3.8234913
19389,70360.0,77.375,3.8128839
19390,70350.0,77.375,3.8022764
19391,70340.0,77.375,3.8022764
19392,70330.0,77.375,3.8022764
19393,70320.0,77.125,3.8022764
19394,70310.0,74.875,3.8022764
19395,70300.0,74.875,3.8022764
19396,70290.0,74.875,3.8234913
19397,70280.0,74.875,3.8128839
19398,70270.0,74.875,3.8234913
19399,70260.0,75.125,3.8022764
19400,70250.0,78.5,3.8022764
19401,70240.0,78.5,3.8234913
19402,70230.0,78.5,3.8022764
19403,70220.0,78.5,3.8022764
19404,70210.0,78.5,3.8234913
19405,70200.0,78.5,3.8022764
19406,70190.0,75.375,3.8022764
19407,70180.0,75.375,3.8022764
19408,70170.0,75.375,3.8022764
19409,70160.0,75.375,3.8234913
19410,70150.0,75.375,3.8234913
19411,70140.0,75.125,3.8128839
19412,70130.0,78.375,3.8022764
19413,70120.0,78.375,3.8022764
19414,70110.0,78.375,3.8234913
19415,70100.0,78.375,3.8022764
19416,70090.0,78.375,3.8022764
19417,70080.0,78.625,3.8022764
19418,70070.0,77.125,3.8234913
19419,70060.0,77.125,3.8022764
19420,70050.0,77.125,3.8022764
19421,70040.0,77.125,3.8022764
19422,70030.0,77.125,3.8022764
19423,70020.0,77.375,3.8022764
19424,70010.0,78.0,3.8022764
19425,70000.0,78.0,3.8022764
19426,69990.0,78.0,3.8022764
19427,69980.0,78.0,3.8022764
19428,69970.0,78.0,3.8022764
19429,69960.0,78.0,3.8022764
19430,69950.0,77.625,3.8234913
19431,69940.0,77.625,3.8128839
19432,69930.0,77.625,3.8022764
19433,69920.0,77.625,3.8022764
19434,69910.0,77.625,3.8234913
19435,69900.0,77.375,3.8022764
19436,69890.0,77.75,3.8022764
19437,69880.0,77.75,3.8022764
19438,69870.0,77.75,3.8022764
19439,69860.0,77.75,3.8022764
19440,69850.0,77.75,3.8128839
19441,69840.0,77.75,3.8022764
19442,69830.0,78.375,3.8022764
19443,69820.0,78.375,3.8234913
19444,69810.0,78.375,3.8022764
19445,69800.0,78.375,3.8022764
19446,69790.0,78.375,3.8022764
19447,69780.0,78.625,3.8128839
19448,69770.0,77.75,3.8022764
19449,69760.0,77.75,3.8022764
19450,69750.0,77.75,3.8022764
19451,69740.0,77.75,3.8022764
19452,69730.0,77.75,3.8234913
19453,69720.0,77.75,3.8022764
19454,69710.0,78.0,3.8022764
19455,69700.0,78.0,3.8022764
19456,69690.0,78.0,3.8022764
19457,69680.0,78.0,3.8022764
19458,69670.0,78.0,3.8022764
19459,69660.0,78.0,3.8022764
19460,69650.0,76.5,3.8128839
19461,69640.0,76.5,3.8022764
19462,69630.0,76.5,3.8234913
19463,69620.0,76.5,3.8234913
19464,69610.0,76.5,3.8022764
19465,69600.0,76.5,3.8234913
19466,69590.0,77.375,3.8234913
19467,69580.0,77.375,3.8022764
19468,69570.0,77.375,3.8022764
19469,69560.0,77.375,3.8022764
19470,69550.0,77.375,3.8022764
19471,69540.0,77.125,3.8022764
19472,69530.0,78.25,3.8234913
19473,69520.0,78.25,3.8022764
19474,69510.0,78.25,3.8234913
19475,69500.0,78.25,3.8234913
19476,69490.0,78.25,3.8022764
19477,69480.0,78.25,3.8022764
19478,69470.0,78.0,3.8022764
19479,69460.0,78.0,3.8128839
19480,69450.0,78.0,3.8234913
19481,69440.0,78.0,3.8022764
19482,69430.0,78.0,3.8022764
19483,69420.0,78.0,3.8234913
19484,69410.0,78.0,3.8022764
19485,69400.0,78.0,3.8022764
19486,69390.0,78.0,3.8022764
19487,69380.0,78.0,3.8128839
19488,69370.0,78.0,3.8022764
19489,69360.0,78.0,3.8022764
19490,69350.0,77.875,3.8022764
19491,69340.0,77.875,3.8234913
19492,69330.0,77.875,3.8022764
19493,69320.0,77.875,3.8022764
19494,69310.0,77.875,3.8234913
19495,69300.0,77.625,3.8022764
19496,69290.0,78.375,3.8022764
19497,69280.0,78.375,3.8022764
19498,69270.0,78.375,3.8022764
19499,69260.0,78.375,3.8022764
19500,69250.0,78.375,3.8022764
19501,69240.0,78.125,3.8022764
19502,69230.0,78.75,3.8022764
19503,69220.0,78.75,3.8022764
19504,69210.0,78.75,3.8022764
19505,69200.0,78.75,3.8234913
19506,69190.0,78.75,3.8022764
19507,69180.0,78.75,3.8234913
19508,69170.0,76.875,3.8022764
19509,69160.0,76.875,3.8022764
19510,69150.0,76.875,3.8022764
19511,69140.0,76.875,3.8234913
19512,69130.0,76.875,3.8022764
19513,69120.0,77.125,3.8022764
19514,69110.0,77.5,3.8234913
19515,69100.0,77.5,3.8234913
19516,69090.0,77.5,3.8234913
19517,69080.0,77.5,3.8234913
19518,69070.0,77.5,3.8128839
19519,69060.0,77.5,3.8022764
19520,69050.0,76.375,3.8022764
19521,69040.0,76.375,3.8234913
19522,69030.0,76.375,3.8234913
19523,69020.0,76.375,3.8022764
19524,69010.0,76.375,3.8234913
19525,69000.0,76.625,3.8234913
19526,68990.0,76.375,3.8022764
19527,68980.0,76.375,3.8234913
19528,68970.0,76.375,3.8022764
19529,68960.0,76.375,3.8234913
19530,68950.0,76.375,3.8234913
19531,68940.0,76.125,3.8022764
19532,68930.0,76.0,3.8022764
19533,68920.0,76.0,3.8022764
19534,68910.0,76.0,3.8022764
19535,68900.0,76.0,3.8022764
19536,68890.0,76.0,3.8022764
19537,68880.0,76.0,3.8022764
19538,68870.0,77.25,3.8022764
19539,68860.0,77.25,3.8022764
19540,68850.0,77.25,3.8234913
19541,68840.0,77.25,3.8022764
19542,68830.0,77.25,3.8022764
19543,68820.0,77.25,3.8234913
19544,68810.0,77.625,3.8022764
19545,68800.0,77.625,3.8022764
19546,68790.0,77.625,3.8022764
19547,68780.0,77.625,3.8022764
19548,68770.0,77.625,3.8022764
19549,68760.0,77.875,3.8234913
19550,68750.0,77.875,3.8022764
19551,68740.0,77.875,3.8022764
19552,68730.0,77.875,3.8022764
19553,68720.0,77.875,3.8234913
19554,68710.0,77.875,3.8022764
19555,68700.0,77.625,3.8022764
19556,68690.0,77.875,3.8234913
19557,68680.0,77.875,3.8022764
19558,68670.0,77.875,3.8234913
19559,68660.0,77.875,3.8234913
19560,68650.0,77.875,3.8128839
19561,68640.0,78.125,3.8234913
19562,68630.0,78.0,3.8234913
19563,68620.0,78.0,3.8234913
19564,68610.0,78.0,3.8022764
19565,68600.0,78.0,3.8234913
19566,68590.0,78.0,3.8022764
19567,68580.0,78.0,3.8022764
19568,68570.0,78.25,3.8022764
19569,68560.0,78.25,3.8022764
19570,68550.0,78.25,3.8022764
19571,68540.0,78.25,3.8022764
19572,68530.0,78.25,3.8022764
19573,68520.0,78.25,3.8128839
19574,68510.0,77.625,3.8022764
19575,68500.0,77.625,3.8022764
19576,68490.0,77.625,3.8234913
19577,68480.0,77.625,3.8022764
19578,68470.0,77.625,3.8022764
19579,68460.0,77.375,3.8022764
19580,68450.0,77.5,3.8128839
19581,68440.0,77.5,3.8022764
19582,68430.0,77.5,3.8234913
19583,68420.0,77.5,3.8022764
19584,68410.0,77.5,3.8022764
19585,68400.0,77.5,3.8022764
19586,68390.0,77.375,3.8022764
19587,68380.0,77.375,3.8234913
19588,68370.0,77.375,3.8022764
19589,68360.0,77.375,3.8234913
19590,68350.0,77.375,3.8022764
19591,68340.0,77.625,3.8022764
19592,68330.0,78.0,3.8022764
19593,68320.0,78.0,3.8022764
19594,68310.0,78.0,3.8022764
19595,68300.0,78.0,3.8022764
19596,68290.0,78.0,3.8022764
19597,68280.0,78.0,3.8234913
19598,68270.0,78.125,3.8022764
19599,68260.0,78.125,3.8234913
19600,68250.0,78.125,3.8234913
19601,68240.0,78.125,3.8022764
19602,68230.0,78.125,3.8128839
19603,68220.0,77.875,3.8234913
19604,68210.0,76.375,3.8234913
19605,68200.0,76.375,3.8234913
19606,68190.0,76.375,3.8022764
19607,68180.0,76.375,3.8234913
19608,68170.0,76.375,3.8022764
19609,68160.0,76.625,3.8128839
19610,68150.0,78.125,3.8022764
19611,68140.0,78.125,3.8234913
19612,68130.0,78.125,3.8022764
19613,68120.0,78.125,3.8022764
19614,68110.0,78.125,3.8022764
19615,68100.0,77.875,3.8022764
19616,68090.0,75.125,3.8022764
19617,68080.0,75.125,3.8022764
19618,68070.0,75.125,3.8234913
19619,68060.0,75.125,3.8022764
19620,68050.0,75.125,3.8022764
