FRAMENO,TDEP,DSOZ,HDRA,PEFZ,RHOZ,RXOZ,TIME,RSOZ
3541,491.3376,0.023172393,0.0054113865,5.1359587,2.9709992,70.35802,169.375,0.010505892
3538,491.49,0.017696489,-0.003926277,5.05517,2.9159424,47.783276,176.625,0.030796658
3535,491.6424,0.006790661,-0.0008625984,4.8268275,2.8707967,38.95312,166.75,0.05207166
3532,491.7948,0.006046398,-0.00083971024,4.668817,2.8401449,17.990393,172.0,0.040055893
3529,491.9472,0.02994714,-0.003369093,4.6503563,2.8205698,8.099229,174.875,0.0
3526,492.09958,0.04478016,0.006561041,4.683378,2.8098412,6.9937587,171.125,0.0
3523,492.25198,0.05173966,0.025204182,4.6882224,2.820746,10.424942,169.125,0.0
3520,492.4044,0.032689195,0.042067528,4.6596036,2.8573992,26.793894,172.375,0.0076684128
3517,492.5568,0.026338402,0.040040255,4.7190757,2.885415,35.74437,172.375,0.0040961807
3514,492.7092,0.019263603,0.0213058,4.7710705,2.8808303,22.704338,172.75,0.0
3511,492.8616,0.021237647,0.005997896,4.776083,2.8466125,17.156254,171.875,0.0
3508,493.014,0.019621674,-0.003830433,4.744443,2.8133268,8.453176,174.125,0.0
3505,493.16638,0.020315621,-0.0036616325,4.720747,2.7996879,9.209668,174.0,0.0
3502,493.3188,0.021472165,-0.00380373,4.736883,2.8019626,13.317786,179.625,0.01906301
3499,493.4712,0.029933449,0.007804394,4.7600436,2.812247,28.442984,169.25,0.033498712
3496,493.6236,0.043158244,0.027626276,4.8176756,2.8356888,18.774723,173.125,0.0040828506
3493,493.776,0.048881255,0.04944539,4.909259,2.8733144,14.632115,171.375,0.0
3490,493.9284,0.040683057,0.05263734,5.0350375,2.919801,18.287157,177.125,0.0
3487,494.08078,0.03238912,0.03689909,5.2120037,2.9466057,21.745117,170.875,0.028168427
3484,494.2332,0.023997733,0.018588305,5.289648,2.9660358,25.802956,174.0,0.054903157
3481,494.3856,0.01686839,0.0048491955,5.2940884,2.9565299,29.474411,171.375,0.054149516
3478,494.538,0.010877156,0.00014996529,5.2223225,2.9457767,29.217499,168.625,0.020829149
3475,494.6904,0.021500371,0.0015530586,5.1896687,2.9225278,17.36552,172.125,0.0
3472,494.8428,0.02658162,0.014977455,5.085632,2.9126992,13.075878,171.0,0.0
3469,494.9952,0.03116672,0.020389795,4.949128,2.8921623,18.038397,171.0,0.006516192
3466,495.14758,0.022994766,0.020725489,4.7696967,2.8575165,23.966427,171.875,0.012698628
3463,495.3,0.026261369,0.0112195015,4.6354537,2.8237553,23.30379,172.5,0.07953678
3460,495.4524,0.029898329,0.0144732,4.5414724,2.8414376,28.907753,173.625,0.1238814
3457,495.6048,0.047738835,0.025253296,4.6046653,2.9067276,33.085495,173.5,0.12008375
3454,495.7572,0.061649237,0.03396225,4.7798595,2.9619122,25.870977,171.5,0.03326998
3451,495.9096,0.053464923,0.03076315,4.8762302,2.9373603,12.726354,169.875,0.0
3448,496.06198,0.058253407,0.013168335,4.9268856,2.8538623,11.790878,172.375,0.0
3445,496.2144,0.05680751,0.0033597946,4.8857574,2.8068554,6.4312134,175.75,0.0
3442,496.3668,0.0512051,-0.0005457401,4.905199,2.840927,7.0929713,175.125,0.0
3439,496.5192,0.020812366,0.0014822483,4.941415,2.9042213,8.810187,169.125,0.0
3436,496.6716,0.0,-0.0019516945,4.982925,2.9401536,11.696505,171.625,0.0
3433,496.824,0.0,-0.00284791,5.0087934,2.9484296,11.055202,175.375,0.014471036
3430,496.97638,0.0065756175,2.4318695e-05,4.9780865,2.978434,8.700401,173.875,0.0
3427,497.12878,0.0065756175,9.536743e-05,4.994533,2.996933,21.784063,173.625,0.024326334
3424,497.2812,0.0065756175,0.0011725426,5.0087986,3.0064847,19.304005,174.0,0.0
3421,497.4336,0.01705524,-0.0022757053,5.127252,2.9735997,20.290936,171.5,0.0
3418,497.586,0.02478873,-0.0037555695,5.183911,2.959046,15.266825,169.375,0.0
3415,497.7384,0.027444806,-0.0034558773,5.224654,2.9597998,19.7756,168.625,0.0
3412,497.8908,0.018525952,-0.004326105,5.178855,2.9905345,14.129202,173.125,0.0
3409,498.04318,0.010792462,-0.005302191,5.1410356,3.0039265,11.618337,172.625,0.0
3406,498.1956,0.008136387,-0.0055322647,5.1127625,2.9884877,15.355161,169.375,0.0
3403,498.348,0.0,-0.004323721,5.0086994,2.9531431,19.53975,174.0,0.0
3400,498.5004,0.015311841,-0.0039479733,4.9407306,2.9237227,16.66045,173.0,0.0
3397,498.6528,0.015311841,-0.0048162937,4.7758636,2.9122202,13.107931,169.5,0.0
3394,498.8052,0.025821604,-0.0061821938,4.614564,2.8745916,15.498773,171.625,0.0
3391,498.95758,0.01522977,-0.004509926,4.3022366,2.803146,7.5758586,172.125,0.0
3388,499.11,0.017118307,-0.0031833649,4.0323224,2.682298,6.334439,174.0,0.0
3385,499.2624,0.022697948,-0.0030293465,3.8818898,2.5354135,7.0595417,172.0,0.034891516
3382,499.4148,0.04678809,-0.005006075,3.9251502,2.395175,8.258795,173.875,0.049409613
3379,499.5672,0.07941232,-0.008248806,4.0413184,2.295924,4.028274,171.125,0.009055855
3376,499.7196,0.11457389,-0.007448435,4.124513,2.2734323,3.3496304,172.0,0.0
3373,499.87198,0.13220342,-0.0053315163,4.216474,2.3197193,4.5908,179.125,0.0
3370,500.02438,0.12679774,-0.0035209656,4.363515,2.379313,10.359638,172.375,0.02172744
3367,500.1768,0.09001281,-0.00013232231,4.4589057,2.3991356,6.5646772,167.0,0.0
3364,500.3292,0.068292215,0.010464191,4.481078,2.3490312,5.963817,177.25,0.0
3361,500.4816,0.06273785,0.011728525,4.3883195,2.2839477,5.6102767,174.5,0.0
3358,500.634,0.07813355,0.0056188107,4.26889,2.2506826,4.8760915,169.625,0.0
3355,500.7864,0.05963648,-0.0058891773,4.0750065,2.2958918,4.1366653,169.625,0.0
3352,500.93878,0.03608377,-0.007964373,3.9067879,2.3960094,4.8490295,172.125,0.0
3349,501.0912,0.0062220106,-0.0045084953,3.7263346,2.5195985,10.210047,172.375,0.039209533
3346,501.2436,0.0,-0.0037138462,3.6464682,2.5918078,9.427079,170.125,0.03389695
3343,501.396,0.001936254,-0.0015947819,3.6009097,2.6096492,8.160205,173.125,0.030852
3340,501.5484,0.0044058203,-0.00062322617,3.6359355,2.58156,8.412055,176.5,0.055756677
3337,501.7008,0.02843719,-0.0024979115,3.745273,2.543276,5.633587,171.5,0.044557244
3334,501.85318,0.026500937,-0.004122019,3.8726518,2.526006,4.009789,171.5,0.018204223
3331,502.00558,0.02403137,-0.005243778,3.9998083,2.5432386,4.272217,172.375,0.019501213
3328,502.158,0.0,-0.003096342,4.0608087,2.5916016,8.241055,175.0,0.0471003
3325,502.3104,0.011250083,-0.0040478706,4.142898,2.618954,10.7172575,171.875,0.019158412
3322,502.4628,0.031019134,-0.0058197975,4.214863,2.6116736,7.876291,174.625,0.0
3319,502.6152,0.059569743,-0.0054917336,4.278898,2.5695996,8.743953,174.875,0.0
3316,502.7676,0.08093485,0.0012156963,4.2762823,2.5177362,6.8572645,173.625,0.0
3313,502.91998,0.088513464,0.008363247,4.192291,2.4810753,5.238723,172.125,0.0
3310,503.0724,0.08271228,0.0060350895,4.066469,2.4761543,5.4984107,172.625,0.0065162946
3307,503.2248,0.07310862,-0.0012307167,4.02044,2.487518,8.934372,171.125,0.054228984
3304,503.3772,0.06837324,-0.008463621,4.0924764,2.4872742,7.246232,175.125,0.03672441
3301,503.5296,0.06673641,-0.00820899,4.2135844,2.4658105,4.7346654,175.625,0.0
3298,503.682,0.06767795,-0.008347034,4.3030524,2.4396029,4.703739,168.0,0.0
3295,503.83438,0.05833135,-0.00735116,4.3339243,2.429493,6.0723257,176.5,0.024859797
3292,503.9868,0.04748045,-0.0020213127,4.347059,2.4458232,4.9620147,168.625,0.012646668
3289,504.1392,0.026362678,0.0015325546,4.333631,2.462579,5.2295756,176.125,0.036207523
3286,504.2916,0.039463926,0.00057291985,4.389313,2.472973,7.6572647,164.75,0.089378625
3283,504.444,0.051976305,-0.0046081543,4.44868,2.4856954,6.94077,176.125,0.07795502
3280,504.5964,0.07470741,-0.0072882175,4.542604,2.5080678,4.5346417,171.625,0.0
3277,504.74878,0.073546335,-0.0018963814,4.5466156,2.5271368,4.6001816,173.25,0.0
3274,504.90118,0.059720907,-0.0009274483,4.474446,2.528539,6.7714753,176.375,0.007852868
3271,505.0536,0.034154482,0.0011923313,4.329215,2.5273147,4.9557133,171.375,0.0
3268,505.206,0.00894862,-0.001987934,4.225574,2.5299504,4.7511315,172.875,0.0
3265,505.3584,0.0,-0.00028133392,4.1914315,2.540759,6.855706,175.125,0.05055605
3262,505.5108,0.0,2.69413e-05,4.236107,2.553269,10.815146,173.625,0.066828266
3259,505.6632,0.0,-0.00040459633,4.348564,2.5627398,7.3585258,174.375,0.015210116
3256,505.81558,0.007892229,-0.0024695396,4.5088406,2.565223,6.295762,172.25,0.0
3253,505.968,0.033888843,0.0015528202,4.6900425,2.562563,9.23595,173.875,0.028267538
3250,506.1204,0.0552883,0.007786751,4.744121,2.5706134,15.56603,174.0,0.037420705
3247,506.2728,0.062725835,0.007473707,4.692861,2.5773141,14.495291,170.625,0.007609904
3244,506.4252,0.03672922,0.003106594,4.470802,2.5865529,15.907204,175.375,0.030729456
3241,506.5776,0.028187891,-0.0043661594,4.3023953,2.575171,11.670155,171.875,0.04451428
3238,506.72998,0.019025428,-0.00399065,4.1616397,2.5673373,7.7001367,170.375,0.035050668
3235,506.8824,0.032706395,-0.006002426,4.1478763,2.5608544,6.0075994,171.375,0.0
3232,507.0348,0.043453004,-0.0067310333,4.1524444,2.5670009,7.433835,174.0,0.012280303
3229,507.1872,0.0507327,-0.007115841,4.169032,2.5726504,10.638748,163.875,0.024793878
3226,507.3396,0.039817035,-0.0044271946,4.120801,2.5801284,7.4904933,177.5,0.01196317
3223,507.492,0.033093553,0.0059399605,4.0643992,2.5886834,8.581015,167.875,0.049026806
3220,507.64438,0.05076489,0.026176214,4.0574317,2.6014113,9.2624,174.625,0.10893763
3217,507.79678,0.07672103,0.040572405,4.1066785,2.6108851,6.4415665,172.0,0.10784109
3214,507.9492,0.08485231,0.042114973,4.1310196,2.6418242,5.784965,173.375,0.08216698
3211,508.1016,0.07525761,0.02975893,4.127849,2.6863503,8.672086,171.625,0.10497239
3208,508.254,0.054362576,0.016204357,4.0626974,2.7249255,20.523958,172.625,0.10509554
3205,508.4064,0.046747286,0.0042085648,4.007741,2.7176704,8.693196,174.375,0.02966919
3202,508.5588,0.04566139,-0.0040802956,3.928766,2.6805823,6.8431907,172.0,0.0
3199,508.71118,0.057605583,-0.007821798,3.9378366,2.633758,8.54341,172.625,0.038374122
3196,508.8636,0.0424231,-0.0044207573,3.9073427,2.6077752,6.221043,173.625,0.032332335
3193,509.016,0.03134907,0.0013563633,3.919179,2.5939412,4.6929884,173.75,0.0024041985
3190,509.1684,0.01157846,0.0035483837,3.9442434,2.5805323,5.4530687,175.875,0.042109076
3187,509.3208,0.01711556,0.0015187263,4.1068234,2.5634372,8.284041,171.75,0.081363924
3184,509.4732,0.014576362,-0.0027792454,4.276339,2.5508206,5.9911556,169.75,0.042153772
3181,509.62558,0.014576362,-0.0033090115,4.4209714,2.561126,5.24317,161.375,0.00678597
3178,509.77798,0.0139896255,-0.0031824112,4.491146,2.582327,9.388501,169.5,0.065738946
3175,509.9304,0.0071651256,-0.0016450882,4.490543,2.610719,20.074022,174.0,0.088297985
3172,510.0828,0.01739138,-0.0028214455,4.5396805,2.6210988,8.993211,168.125,0.036128704
3169,510.2352,0.010226254,-0.0018885136,4.5100756,2.6333842,9.081525,164.0,0.037253182
3166,510.3876,0.018861474,-0.0003004074,4.5212607,2.6435835,12.273007,172.625,0.07223188
3163,510.54,0.019263595,-0.00079345703,4.499079,2.6456172,15.185159,169.125,0.057272702
3160,510.69238,0.019263595,-0.00090670586,4.4697742,2.6483884,8.361432,171.5,0.0
3157,510.8448,0.01310256,-0.0021998882,4.428106,2.6436245,9.0609665,171.25,0.0
3154,510.9972,0.0024741825,-0.0011589527,4.3977675,2.645224,11.817552,171.875,0.010901101
3151,511.1496,0.0057104025,-0.00010061264,4.42492,2.6436214,10.682427,169.375,0.02012696
3148,511.302,0.010523236,-0.0049664974,4.4818516,2.6389303,9.311083,173.5,0.02273587
3145,511.4544,0.019695442,-0.0017185211,4.4940677,2.6450675,12.494722,164.625,0.058503635
3142,511.60678,0.016459223,-0.0013692379,4.440087,2.6463864,13.101229,174.5,0.03794243
3139,511.7592,0.009172205,0.0024950504,4.4006724,2.6437058,8.654264,176.75,0.0018757144
3136,511.9116,0.025456214,-0.002826929,4.439254,2.6295848,7.654648,163.0,0.0
3133,512.06396,0.051700693,-0.0028276443,4.506941,2.6182282,11.626677,171.375,0.02989225
3130,512.2164,0.07759493,0.009927034,4.52481,2.611083,8.454056,169.875,0.011848057
3127,512.3688,0.069322325,0.026540756,4.448784,2.6208043,7.093917,172.5,0.0
3124,512.5212,0.052125514,0.024062395,4.421046,2.629491,6.820521,165.25,0.0
3121,512.6736,0.043061946,0.009288311,4.4773703,2.6258895,9.017063,167.125,0.0
3118,512.826,0.050260223,-0.006898403,4.5963683,2.6090493,8.0990925,170.375,0.036726434
3115,512.9784,0.04574256,-0.0062742233,4.6496696,2.599139,7.9372063,168.25,0.06630056
3112,513.1308,0.028911896,-0.0042459965,4.590134,2.6121104,11.524225,167.125,0.09826249
3109,513.2832,0.021828948,-0.003730297,4.5231805,2.6371582,7.908074,172.125,0.06059038
3106,513.4356,0.039940007,-0.002195835,4.4808755,2.6636326,6.469998,169.125,0.0
3103,513.588,0.053629775,-0.0040938854,4.4230943,2.6848977,6.4458504,169.25,0.008969214
3100,513.7404,0.041824915,-0.002720356,4.2858067,2.7114367,11.621295,166.75,0.023815248
3097,513.8928,0.026583739,-0.00011897087,4.19553,2.7426286,7.6935663,174.625,0.02694203
3094,514.04517,0.018592544,0.0043854713,4.179373,2.7478387,9.111909,170.125,0.04120642
3091,514.1976,0.013098461,0.004916191,4.217405,2.7175615,11.264856,171.875,0.089211255
3088,514.35,0.00569858,0.0014703274,4.231998,2.6857316,6.098158,169.375,0.057781547
3085,514.5024,0.023760153,-0.0037574768,4.364868,2.6922057,4.963788,166.625,0.018344473
3082,514.6548,0.023760153,-0.0044152737,4.484981,2.7593164,5.956411,172.375,0.0028770075
3079,514.8072,0.048504915,-0.0068495274,4.735562,2.814362,18.973154,172.625,0.017973915
3076,514.9596,0.02474476,-0.0036673546,4.7696295,2.8705893,13.863693,168.125,0.0
3073,515.112,0.04624675,-0.0057065487,4.9008436,2.8789523,13.284286,168.5,0.0
3070,515.2644,0.0392106,-0.005710602,4.8368397,2.8920307,17.0772,171.875,0.021538256
3067,515.4168,0.06543572,-0.008661032,4.8502994,2.8783944,10.954682,169.875,0.021538256
3064,515.5692,0.059562676,-0.008315563,4.7299175,2.8783524,8.569937,170.625,0.0
3061,515.7216,0.041854065,-0.005418062,4.589396,2.877335,8.365733,169.375,0.0
3058,515.874,0.015628941,-0.0033025742,4.4727073,2.8530293,20.330734,166.75,0.01202599
3055,516.02637,0.0035150163,0.0010802746,4.3465557,2.8058352,16.355162,166.125,0.020765867
3052,516.1788,0.033941556,0.021872997,4.375777,2.7615087,14.836437,172.875,0.025712842
3049,516.3312,0.07039141,0.049320698,4.4152503,2.7513025,14.643278,169.625,0.06283967
3046,516.4836,0.1039311,0.07613301,4.5256658,2.7808466,7.4927034,171.375,0.042063795
3043,516.636,0.10646352,0.07826638,4.5778666,2.8266933,5.9216685,170.125,0.032231472
3040,516.7884,0.09225803,0.06363416,4.5928745,2.8812447,6.831426,173.125,0.05554852
3037,516.9408,0.058922794,0.03611207,4.537933,2.9160838,15.655439,166.375,0.0639012
3034,517.0932,0.025963828,0.011303902,4.4926953,2.9277039,19.998976,170.125,0.013932215
3031,517.2456,0.0037194735,-0.0029108524,4.4543014,2.924758,10.912517,175.375,0.0
3028,517.398,0.014220204,-0.0068461895,4.4762235,2.9143043,13.724327,170.125,0.0
3025,517.5504,0.039731726,-0.008314848,4.505295,2.892844,10.009789,168.375,0.0070044654
3022,517.7028,0.06438516,-0.009441137,4.536278,2.8606055,11.272944,172.375,0.0043553477
3019,517.85516,0.050164953,-0.0075087547,4.506201,2.8357854,9.333798,171.375,0.0
3016,518.00757,0.024653435,-0.00518775,4.4497876,2.8217154,14.979923,172.625,0.0
3013,518.16,0.022499276,-0.004670143,4.44594,2.812059,17.51391,172.5,0.019545237
3010,518.3124,0.044681385,-0.0014843941,4.4752984,2.7959478,14.059915,169.625,0.0
3007,518.4648,0.058537856,0.014303923,4.437356,2.7781484,16.681185,165.875,0.0
3004,518.6172,0.04302571,0.031937838,4.328081,2.7754653,16.03217,169.625,0.0
3001,518.7696,0.029787673,0.032871008,4.2769628,2.790106,16.54151,169.875,0.0
2998,518.922,0.015931202,0.018784761,4.2911587,2.8271875,18.204275,169.25,0.0
2995,519.0744,0.008944079,0.0038878918,4.422915,2.858089,30.860914,168.875,0.043821126
2992,519.2268,0.0,0.0004980564,4.5869803,2.884048,11.740925,168.8125,0.043190826
2989,519.3792,0.0,0.00014662743,4.749547,2.898463,8.350915,170.3125,0.0
2986,519.5316,0.0,-0.0002090931,4.807499,2.9103954,8.73501,169.8125,0.0
2983,519.684,0.00675548,-0.0018949509,4.7936597,2.9108868,19.0189,172.9375,0.0025618463
2980,519.83636,0.013259869,-0.004401684,4.7415986,2.9042768,26.394281,170.5625,0.0
2977,519.9888,0.040430367,-0.0073213577,4.733492,2.887826,20.353832,168.1875,0.0
2974,520.1412,0.047642156,-0.0076367855,4.6677003,2.8754761,27.040388,173.1875,0.009762354
2971,520.2936,0.054118797,-0.0027439594,4.6603107,2.8545728,9.665682,169.0,0.0010690707
2968,520.446,0.046322115,0.008269548,4.663075,2.8380704,8.073753,171.1875,0.0
2965,520.5984,0.05674627,0.00766778,4.7675943,2.8208966,8.010316,168.5,0.0
2962,520.7508,0.043765243,0.0041811466,4.7882323,2.821963,22.636806,176.5,0.0
2959,520.9032,0.03265888,-0.005529642,4.805172,2.8317597,29.852365,169.5625,0.020128177
2956,521.0556,0.03802014,-0.005063772,4.8396373,2.845143,20.877491,165.5625,0.0
2953,521.208,0.04438982,0.008318663,4.839638,2.862529,20.884647,173.3125,0.0017076832
2950,521.3604,0.05501218,0.012847424,4.8039393,2.8711133,24.932867,174.3125,0.007418833
2947,521.5128,0.03704873,0.02193594,4.6440845,2.880009,21.65268,169.5625,0.015809882
2944,521.6652,0.030679047,0.007853985,4.5585575,2.8716168,18.6052,165.25,0.0
2941,521.81757,0.029220305,0.0023686886,4.503529,2.855316,23.218294,164.25,0.020568062
2938,521.97,0.022526423,-0.006396055,4.466752,2.8346639,19.801897,171.5625,0.03312595
2935,522.1224,0.027431604,-0.0057930946,4.4194965,2.8269541,12.896569,172.1875,0.003114269
2932,522.2748,0.019290136,-0.0064520836,4.3669815,2.8406682,11.514842,173.3125,0.0
2929,522.4272,0.020770036,-0.006982088,4.3634796,2.8503616,12.143261,171.0,0.0
2926,522.5796,0.022856265,-0.0039253235,4.3673306,2.8445039,8.866592,168.0625,0.0
2923,522.732,0.01995277,-0.0021781921,4.351081,2.812017,8.035158,172.25,0.0
2920,522.8844,0.013377515,-0.000954628,4.307519,2.792767,13.373883,172.6875,0.006479427
2917,523.0368,0.006386102,-0.004146576,4.301625,2.7862203,23.999508,175.8125,0.019794045
2914,523.1892,0.0055454504,-0.0042393208,4.3455253,2.7945094,16.58388,171.25,0.0
2911,523.3416,0.019483985,-0.0054352283,4.450498,2.7936442,15.160382,165.9375,0.0
2908,523.494,0.019483985,-0.0056238174,4.5009947,2.791958,13.68886,174.8125,0.0
2905,523.6464,0.013938535,-0.004035473,4.485713,2.7982228,9.685462,168.8125,0.0
2902,523.79877,0.0,-0.0025520325,4.4729133,2.8020682,10.099075,177.1875,0.01914301
2899,523.9512,0.0,-0.0022156239,4.492282,2.7966359,16.559795,171.1875,0.05623273
2896,524.1036,0.0,-0.001553297,4.485404,2.7876415,34.13034,167.6875,0.080295265
2893,524.256,0.0,0.00012946129,4.4253955,2.7822113,17.89042,174.5,0.017796054
2890,524.4084,0.014145355,-0.0011897087,4.440303,2.773234,15.77121,168.6875,0.013464626
2887,524.5608,0.021589838,-0.00360775,4.4710584,2.7743735,15.373416,168.6875,0.004557159
2884,524.7132,0.040859476,-0.0068998337,4.535735,2.7787971,15.265823,174.3125,0.0
2881,524.8656,0.02671412,-0.005717516,4.4763875,2.793459,15.66334,168.6875,0.0
2878,525.018,0.019269638,-0.004302025,4.412193,2.794993,26.922018,166.5,0.020270996
2875,525.1704,0.028300064,-0.0034675598,4.4213877,2.7773926,54.12655,169.5,0.051917635
2872,525.3228,0.0549762,-0.0055463314,4.492642,2.7510848,30.530813,178.3125,0.007641382
2869,525.4752,0.0636809,-0.0069520473,4.5622516,2.7296326,17.275513,173.5,0.0
2866,525.62756,0.066536054,-0.00810647,4.581876,2.7276578,18.032673,178.8125,0.004790242
2863,525.77997,0.06713318,-0.008285522,4.607836,2.7419455,16.722965,171.5,0.024265878
2860,525.9324,0.06527123,-0.0070061684,4.599084,2.7681065,18.210285,172.5625,0.029142337
2857,526.0848,0.04149969,-0.0048139095,4.549915,2.7811642,18.820084,173.4375,0.023951551
2854,526.2372,0.0424766,-0.004723549,4.534849,2.7573178,25.785137,177.0,0.025196489
2851,526.3896,0.06368072,-0.0014433861,4.5328794,2.7144945,16.157284,171.0625,0.0
2848,526.542,0.09825202,0.01744318,4.585457,2.6858714,17.170341,179.5625,0.019862354
2845,526.6944,0.10224695,0.039685726,4.6004825,2.711723,18.44501,172.5,0.032779116
2842,526.8468,0.09586619,0.039902687,4.6510754,2.7668705,26.523659,169.8125,0.038542923
2839,526.9992,0.066859476,0.029634237,4.6433372,2.8222158,21.67385,173.1875,0.018861735
2836,527.1516,0.049220055,0.00961709,4.6512747,2.8291152,34.372353,177.3125,0.04456302
2833,527.304,0.044197123,0.0045456886,4.677023,2.781239,38.91269,173.3125,0.048863743
2830,527.4564,0.061550837,-0.0051016808,4.7086635,2.6887207,21.380682,175.5,0.02393152
2827,527.60876,0.074977614,-0.0071382523,4.6104054,2.5954998,16.128311,173.6875,0.02056592
2824,527.76117,0.07875654,-0.0070443153,4.395276,2.5345266,12.476722,164.3125,0.03063251
2821,527.9136,0.078534685,-0.007884026,4.177583,2.5114377,7.9364233,172.3125,0.013020342
2818,528.066,0.081389904,-0.0071787834,4.0730605,2.5070555,6.778568,175.5,0.0
2815,528.2184,0.07923677,-0.007383585,4.005674,2.515466,8.5340805,172.1875,0.021683834
2812,528.3708,0.072136484,-0.00797224,3.9143546,2.539728,15.570759,173.1875,0.043750517
2809,528.5232,0.07001359,-0.009729385,3.864763,2.568633,14.299514,175.6875,0.021277959
2806,528.6756,0.0738136,-0.010320425,3.8944125,2.5806136,10.461248,173.0,0.0
2803,528.828,0.059653837,-0.0038223267,3.885768,2.5844843,9.831478,172.25,0.018164549
2800,528.9804,0.03088906,0.00031614304,3.7823431,2.5499043,5.9194484,179.0,0.0067528696
2797,529.1328,0.008820095,0.0023334026,3.6517322,2.5006366,5.670518,175.75,0.0
2794,529.2852,0.004868337,-0.0023403168,3.5369446,2.4481556,7.150872,171.9375,0.046261884
2791,529.4376,0.016403278,-0.0042772293,3.4820237,2.4318326,8.701427,176.0625,0.06206689
2788,529.58997,0.02906343,-0.005436182,3.449208,2.4261703,6.1652427,167.9375,0.02389242
2785,529.7424,0.024195096,-0.004524231,3.429939,2.4191697,5.1834307,177.0625,0.0
2782,529.8948,0.014743354,-0.0026180744,3.4152303,2.4093935,6.728685,171.8125,0.017791139
2779,530.0472,0.002083202,-0.0014567375,3.4325116,2.4017706,6.0679007,178.0,0.02315441
2776,530.1996,0.0092684375,-0.002594471,3.5105422,2.401416,5.272113,173.5,0.00377645
2773,530.352,0.029833138,-0.005851507,3.6249552,2.4155362,7.0263395,176.4375,0.05827104
2770,530.5044,0.03654252,-0.0064668655,3.720773,2.4591022,7.7030783,168.9375,0.05883829
2767,530.6568,0.0471259,-0.0057196617,3.8599935,2.5064783,5.2617173,168.0,0.011856809
2764,530.8092,0.053745184,-0.006039858,3.9847903,2.5448568,4.8514924,167.5,0.0
2761,530.9616,0.07724998,-0.005818367,4.085146,2.5575638,9.2939005,175.0,0.0032133118
2758,531.114,0.08582219,-0.008077383,4.079885,2.5552318,17.980593,174.0,0.015492283
2755,531.2664,0.056555,-0.005350113,3.9436722,2.549317,15.078654,176.6875,0.013470105
2752,531.4188,0.026340816,-0.0036270618,3.7513046,2.5403163,17.78907,171.75,0.0540595
2749,531.57117,0.01738057,-0.0029661655,3.6124334,2.5157106,12.47598,172.75,0.057274953
2746,531.7236,0.05202954,-0.005810261,3.5716765,2.4768438,5.8994894,172.3125,0.0351343
2743,531.876,0.068959504,0.0013923645,3.5362706,2.4448419,5.0302114,175.1875,0.0
2740,532.0284,0.06293319,0.016496658,3.48322,2.4319828,6.260041,175.3125,0.010307223
2737,532.1808,0.047896534,0.025588036,3.4717634,2.4294555,7.811064,177.3125,0.01684943
2734,532.3332,0.061152358,0.014709711,3.5542545,2.4223826,5.497844,175.0,0.0
2731,532.4856,0.069261745,-0.0005764961,3.6019669,2.4254234,5.8199043,167.5625,0.0026126117
2728,532.638,0.08033749,-0.009603739,3.6380968,2.42889,7.990542,172.5,0.025687417
2725,532.7904,0.08358172,-0.009393692,3.6572337,2.4333076,5.878376,176.0625,0.002054132
2722,532.9428,0.0940863,-0.0065238476,3.6973975,2.4319232,5.9739475,175.25,0.012832021
2719,533.0952,0.09590169,-0.005964756,3.7181096,2.430359,8.246201,173.0625,0.059273418
2716,533.2476,0.0879638,-0.006568432,3.6782389,2.4304702,14.406888,176.6875,0.061439775
2713,533.39996,0.082852356,-0.009883165,3.634575,2.4256113,7.8344107,170.8125,0.0
2710,533.55237,0.083337285,-0.010557413,3.592203,2.4186387,7.268817,171.3125,0.0
2707,533.7048,0.08739178,-0.006513357,3.5712268,2.414658,8.694586,172.8125,0.017816575
2704,533.8572,0.08588171,0.00084352493,3.5409317,2.4213266,8.615119,170.75,0.027301649
2701,534.0096,0.078033686,0.010752916,3.5152385,2.4335346,8.346059,171.8125,0.04338555
2698,534.162,0.07562474,0.009925365,3.5243022,2.4368012,11.714828,168.75,0.083566025
2695,534.3144,0.08773627,0.0021877289,3.5671082,2.4233909,10.276016,179.5,0.0882545
2692,534.4668,0.09695675,-0.007340431,3.602849,2.4106138,6.039242,174.4375,0.008841173
2689,534.6192,0.09366347,-0.010165691,3.623811,2.4106848,5.065458,175.4375,0.0
2686,534.7716,0.07125641,-0.008550167,3.6356533,2.4210284,7.7800126,169.6875,0.014045197
2683,534.924,0.043585006,-0.0067174435,3.641018,2.4226522,6.915339,177.75,0.014045197
2680,535.0764,0.04484034,-0.006299019,3.68229,2.4002373,6.365216,169.1875,0.0
2677,535.2288,0.05770336,-0.008002043,3.7108612,2.3713996,7.018993,177.75,0.047414385
2674,535.38116,0.08077563,-0.009975672,3.735315,2.3495924,9.0546055,174.3125,0.0554382
2671,535.53357,0.08762946,-0.005491972,3.7349443,2.348708,5.876461,174.4375,0.0170265
2668,535.686,0.10150257,-0.005244732,3.75344,2.3605628,5.378659,179.4375,0.0
2665,535.8384,0.11271821,-0.007897377,3.773462,2.3864183,6.9614716,165.5,0.018219944
2662,535.9908,0.11896084,-0.01346159,3.7940288,2.42003,8.779164,173.8125,0.027993616
2659,536.1432,0.1112074,-0.013234615,3.801732,2.453977,7.1445227,177.3125,0.010963006
2656,536.2956,0.099352695,-0.010272503,3.8106945,2.4696429,7.0573635,174.1875,0.0
