FRAMENO,TDEP,AHTCO90,AHF30,TIME,AHF90
6600,6627.0,156.57849,7.8798385,227.25,7.0442214
6601,6624.0,156.57849,7.8798385,227.25,7.0442214
6602,6621.0,156.57849,7.8798385,238.5,7.0442214
6603,6618.0,156.57849,7.8798385,238.5,7.0442214
6604,6615.0,156.57849,7.8798385,231.0,7.0442214
6605,6612.0,156.57849,7.8798385,231.0,7.0442214
6606,6609.0,156.57849,7.8798385,234.0,7.0442214
6607,6606.0,156.57849,7.8798385,234.0,7.0442214
6608,6603.0,156.57849,7.8798385,230.5,7.0442214
6609,6600.0,156.57849,7.8798385,230.5,7.0442214
6610,6597.0,156.57849,7.8798385,235.0,7.0442214
6611,6594.0,156.57849,7.8798385,235.0,7.0442214
6612,6591.0,156.57849,7.8798385,231.25,7.0442214
6613,6588.0,156.57849,7.8798385,231.25,7.0442214
6614,6585.0,156.57849,7.8798385,233.75,7.0442214
6615,6582.0,156.57849,7.8798385,233.75,7.0442214
6616,6579.0,156.57849,7.8798385,236.25,7.0442214
6617,6576.0,156.57849,7.8798385,236.25,7.0442214
6618,6573.0,156.57849,7.8798385,229.25,7.0442214
6619,6570.0,156.57849,7.8798385,229.25,7.0442214
6620,6567.0,156.57849,7.8798385,236.0,7.0442214
6621,6564.0,156.57849,7.8798385,236.0,7.0442214
6622,6561.0,156.57849,7.8798385,234.25,7.0442214
6623,6558.0,156.57849,7.8798385,234.25,7.0442214
6624,6555.0,156.57849,7.8798385,230.25,7.0442214
6625,6552.0,156.57849,7.8798385,230.25,7.0442214
6626,6549.0,156.57849,7.8798385,222.25,7.0442214
6627,6546.0,156.57849,7.8798385,222.25,7.0442214
6628,6543.0,156.57849,7.8798385,234.25,7.0442214
6629,6540.0,156.57849,7.8798385,234.25,7.0442214
6630,6537.0,156.57849,7.8798385,234.0,7.0442214
6631,6534.0,156.57849,7.8798385,234.0,7.0442214
6632,6531.0,156.57849,7.8798385,234.0,7.0442214
6633,6528.0,156.57849,7.8798385,234.0,7.0442214
6634,6525.0,156.57849,7.8798385,235.0,7.0442214
6635,6522.0,156.57849,7.8798385,235.0,7.0442214
6636,6519.0,156.57849,7.8798385,227.75,7.0442214
6637,6516.0,156.57849,7.8798385,227.75,7.0442214
6638,6513.0,156.57849,7.8798385,231.5,7.0442214
6639,6510.0,156.57849,7.8798385,231.5,7.0442214
6640,6507.0,156.57849,7.8798385,230.75,7.0442214
6641,6504.0,156.57849,7.8798385,230.75,7.0442214
6642,6501.0,156.57849,7.8798385,232.75,7.0442214
6643,6498.0,156.57849,7.8798385,232.75,7.0442214
6644,6495.0,156.57849,7.8798385,235.75,7.0442214
6645,6492.0,156.57849,7.8798385,235.75,7.0442214
6646,6489.0,156.57849,7.8798385,231.5,7.0442214
6647,6486.0,156.57849,7.8798385,231.5,7.0442214
6648,6483.0,156.57849,7.8798385,235.25,7.0442214
6649,6480.0,156.57849,7.8798385,235.25,7.0442214
6650,6477.0,156.57849,7.8798385,233.75,7.0442214
6651,6474.0,156.57849,7.8798385,233.75,7.0442214
6652,6471.0,156.57849,7.8798385,233.5,7.0442214
6653,6468.0,156.57849,7.8798385,233.5,7.0442214
6654,6465.0,156.57849,7.8798385,233.0,7.0442214
6655,6462.0,156.57849,7.8798385,233.0,7.0442214
6656,6459.0,156.57849,7.8798385,232.5,7.0442214
6657,6456.0,156.57849,7.8798385,232.5,7.0442214
6658,6453.0,156.57849,7.8798385,233.0,7.0442214
6659,6450.0,156.57849,7.8798385,233.0,7.0442214
6660,6447.0,156.57849,7.8798385,230.5,7.0442214
6661,6444.0,156.57849,7.8798385,230.5,7.0442214
6662,6441.0,156.57849,7.8798385,236.0,7.0442214
6663,6438.0,156.57849,7.8798385,236.0,7.0442214
6664,6435.0,156.57849,7.8798385,232.25,7.0442214
6665,6432.0,156.57849,7.8798385,232.25,7.0442214
6666,6429.0,156.57849,7.8798385,228.75,7.0442214
6667,6426.0,156.57849,7.8798385,228.75,7.0442214
6668,6423.0,156.57849,7.8798385,233.0,7.0442214
6669,6420.0,156.57849,7.8798385,233.0,7.0442214
6670,6417.0,156.57849,7.8798385,232.25,7.0442214
6671,6414.0,156.57849,7.8798385,232.25,7.0442214
6672,6411.0,156.57849,7.8798385,231.75,7.0442214
6673,6408.0,156.57849,7.8798385,231.75,7.0442214
6674,6405.0,156.57849,7.8798385,223.0,7.0442214
6675,6402.0,156.57849,7.8798385,223.0,7.0442214
6676,6399.0,156.57849,7.8798385,238.75,7.0442214
6677,6396.0,156.57849,7.8798385,238.75,7.0442214
6678,6393.0,156.57849,7.8798385,234.75,7.0442214
6679,6390.0,156.57849,7.8798385,234.75,7.0442214
6680,6387.0,156.57849,7.8798385,231.75,7.0442214
6681,6384.0,156.57849,7.8798385,231.75,7.0442214
6682,6381.0,156.57849,7.8798385,229.75,7.0442214
6683,6378.0,156.57849,7.8798385,229.75,7.0442214
6684,6375.0,156.57849,7.8798385,235.25,7.0442214
6685,6372.0,156.57849,7.8798385,235.25,7.0442214
6686,6369.0,156.57849,7.8798385,231.0,7.0442214
6687,6366.0,156.57849,7.8798385,231.0,7.0442214
6688,6363.0,156.57849,7.8798385,232.75,7.0442214
6689,6360.0,156.57849,7.8798385,232.75,7.0442214
6690,6357.0,156.57849,7.8798385,230.5,7.0442214
6691,6354.0,156.57849,7.8798385,230.5,7.0442214
6692,6351.0,156.57849,7.8798385,235.0,7.0442214
6693,6348.0,156.57849,7.8798385,235.0,7.0442214
6694,6345.0,156.57849,7.8798385,233.5,7.0442214
6695,6342.0,156.57849,7.8798385,233.5,7.0442214
6696,6339.0,156.57849,7.8798385,232.75,7.0442214
6697,6336.0,156.57849,7.8798385,232.75,7.0442214
6698,6333.0,156.57849,7.8798385,233.25,7.0442214
6699,6330.0,156.57849,7.8798385,233.25,7.0442214
6700,6327.0,156.57849,7.8798385,241.25,7.0442214
6701,6324.0,156.57849,7.8798385,241.25,7.0442214
6702,6321.0,156.57849,7.8798385,228.25,7.0442214
6703,6318.0,156.57849,7.8798385,228.25,7.0442214
6704,6315.0,156.57849,7.8798385,227.25,7.0442214
6705,6312.0,156.57849,7.8798385,227.25,7.0442214
6706,6309.0,156.57849,7.8798385,224.0,7.0442214
6707,6306.0,156.57849,7.8798385,224.0,7.0442214
6708,6303.0,156.57849,7.8798385,234.0,7.0442214
6709,6300.0,156.57849,7.8798385,234.0,7.0442214
6710,6297.0,156.57849,7.8798385,234.5,7.0442214
6711,6294.0,156.57849,7.8798385,234.5,7.0442214
6712,6291.0,156.57849,7.8798385,231.75,7.0442214
6713,6288.0,156.57849,7.8798385,231.75,7.0442214
6714,6285.0,156.57849,7.8798385,230.0,7.0442214
6715,6282.0,156.57849,7.8798385,230.0,7.0442214
6716,6279.0,156.57849,7.8798385,234.25,7.0442214
6717,6276.0,156.57849,7.8798385,234.25,7.0442214
6718,6273.0,156.57849,7.8798385,230.25,7.0442214
6719,6270.0,156.57849,7.8798385,230.25,7.0442214
6720,6267.0,156.57849,7.8798385,224.5,7.0442214
6721,6264.0,156.57849,7.8798385,224.5,7.0442214
6722,6261.0,156.57849,7.8798385,233.75,7.0442214
6723,6258.0,156.57849,7.8798385,233.75,7.0442214
6724,6255.0,156.57849,7.8798385,234.25,7.0442214
6725,6252.0,156.57849,7.8798385,234.25,7.0442214
6726,6249.0,156.57849,7.8798385,234.0,7.0442214
6727,6246.0,156.57849,7.8798385,234.0,7.0442214
6728,6243.0,156.57849,7.8798385,236.5,7.0442214
6729,6240.0,156.57849,7.8798385,236.5,7.0442214
6730,6237.0,156.57849,7.8798385,227.75,7.0442214
6731,6234.0,156.57849,7.8798385,227.75,7.0442214
6732,6231.0,156.57849,7.8798385,237.25,7.0442214
6733,6228.0,156.57849,7.8798385,237.25,7.0442214
6734,6225.0,156.57849,7.8798385,231.0,7.0442214
6735,6222.0,156.57849,7.8798385,231.0,7.0442214
6736,6219.0,156.57849,7.8798385,223.75,7.0442214
6737,6216.0,156.57849,7.8798385,223.75,7.0442214
6738,6213.0,156.57849,7.8798385,234.0,7.0442214
6739,6210.0,156.57849,7.8798385,234.0,7.0442214
6740,6207.0,156.57849,7.8798385,236.75,7.0442214
6741,6204.0,156.57849,7.8798385,236.75,7.0442214
6742,6201.0,156.57849,7.8798385,234.5,7.0442214
6743,6198.0,156.57849,7.8798385,234.5,7.0442214
6744,6195.0,156.57849,7.8798385,231.5,7.0442214
6745,6192.0,156.57849,7.8798385,231.5,7.0442214
6746,6189.0,156.57849,7.8798385,229.25,7.0442214
6747,6186.0,156.57849,7.8798385,229.25,7.0442214
6748,6183.0,156.57849,7.8798385,227.75,7.0442214
6749,6180.0,156.57849,7.8798385,227.75,7.0442214
6750,6177.0,156.57849,7.8798385,226.0,7.0442214
6751,6174.0,156.57849,7.8798385,226.0,7.0442214
6752,6171.0,156.57849,7.8798385,232.0,7.0442214
6753,6168.0,156.57849,7.8798385,232.0,7.0442214
6754,6165.0,156.57849,7.8798385,230.75,7.0442214
6755,6162.0,156.57849,7.8798385,230.75,7.0442214
6756,6159.0,156.57849,7.8798385,233.75,7.0442214
6757,6156.0,156.57849,7.8798385,233.75,7.0442214
6758,6153.0,156.57849,7.8798385,234.75,7.0442214
6759,6150.0,156.57849,7.8798385,234.75,7.0442214
6760,6147.0,156.57849,7.8798385,227.75,7.0442214
6761,6144.0,156.57849,7.8798385,227.75,7.0442214
6762,6141.0,156.57849,7.8798385,231.0,7.0442214
6763,6138.0,156.57849,7.8798385,231.0,7.0442214
6764,6135.0,156.57849,7.8798385,232.75,7.0442214
6765,6132.0,156.57849,7.8798385,232.75,7.0442214
6766,6129.0,156.57849,7.8798385,228.0,7.0442214
6767,6126.0,156.57849,7.8798385,228.0,7.0442214
6768,6123.0,156.57849,7.8798385,238.75,7.0442214
6769,6120.0,156.57849,7.8798385,238.75,7.0442214
6770,6117.0,156.57849,7.8798385,234.75,7.0442214
6771,6114.0,156.57849,7.8798385,234.75,7.0442214
6772,6111.0,156.57849,7.8798385,233.25,7.0442214
6773,6108.0,156.57849,7.8798385,233.25,7.0442214
6774,6105.0,156.57849,7.8798385,229.75,7.0442214
6775,6102.0,156.57849,7.8798385,229.75,7.0442214
6776,6099.0,156.57849,7.8798385,229.75,7.0442214
6777,6096.0,156.57849,7.8798385,229.75,7.0442214
6778,6093.0,156.57849,7.8798385,232.0,7.0442214
6779,6090.0,156.57849,7.8798385,232.0,7.0442214
6780,6087.0,156.57849,7.8798385,234.0,7.0442214
6781,6084.0,156.57849,7.8798385,234.0,7.0442214
6782,6081.0,156.57849,7.8798385,227.75,7.0442214
6783,6078.0,156.57849,7.8798385,227.75,7.0442214
6784,6075.0,156.57849,7.8798385,227.0,7.0442214
6785,6072.0,156.57849,7.8798385,227.0,7.0442214
6786,6069.0,156.57849,7.8798385,229.5,7.0442214
6787,6066.0,156.57849,7.8798385,229.5,7.0442214
6788,6063.0,156.57849,7.8798385,225.75,7.0442214
6789,6060.0,156.57849,7.8798385,225.75,7.0442214
6790,6057.0,156.57849,7.8798385,226.5,7.0442214
6791,6054.0,156.57849,7.8798385,226.5,7.0442214
6792,6051.0,156.57849,7.8798385,231.5,7.0442214
6793,6048.0,156.57849,7.8798385,231.5,7.0442214
6794,6045.0,156.57849,7.8798385,220.75,7.0442214
6795,6042.0,156.57849,7.8798385,220.75,7.0442214
6796,6039.0,156.57849,7.8798385,230.25,7.0442214
6797,6036.0,156.57849,7.8798385,230.25,7.0442214
6798,6033.0,156.57849,7.8798385,231.0,7.0442214
6799,6030.0,156.57849,7.8798385,231.0,7.0442214
6800,6027.0,156.57849,7.8798385,229.75,7.0442214
6801,6024.0,156.57849,7.8798385,229.75,7.0442214
6802,6021.0,156.57849,7.8798385,229.5,7.0442214
6803,6018.0,156.57849,7.8798385,229.5,7.0442214
6804,6015.0,156.57849,7.8798385,227.0,7.0442214
6805,6012.0,156.57849,7.8798385,227.0,7.0442214
6806,6009.0,156.57849,7.8798385,226.0,7.0442214
6807,6006.0,156.57849,7.8798385,226.0,7.0442214
6808,6003.0,156.57849,7.8798385,233.5,7.0442214
6809,6000.0,156.57849,7.8798385,233.5,7.0442214
6810,5997.0,156.57849,7.8798385,231.25,7.0442214
6811,5994.0,156.57849,7.8798385,231.25,7.0442214
6812,5991.0,156.57849,7.8798385,223.25,7.0442214
6813,5988.0,156.57849,7.8798385,223.25,7.0442214
6814,5985.0,156.57849,7.8798385,236.0,7.0442214
6815,5982.0,156.57849,7.8798385,236.0,7.0442214
6816,5979.0,156.57849,7.8798385,228.5,7.0442214
6817,5976.0,156.57849,7.8798385,228.5,7.0442214
6818,5973.0,156.57849,7.8798385,227.75,7.0442214
6819,5970.0,156.57849,7.8798385,227.75,7.0442214
6820,5967.0,156.57849,7.8798385,230.5,7.0442214
6821,5964.0,156.57849,7.8798385,230.5,7.0442214
6822,5961.0,156.57849,7.8798385,231.5,7.0442214
6823,5958.0,156.57849,7.8798385,231.5,7.0442214
6824,5955.0,156.57849,7.8798385,224.0,7.0442214
6825,5952.0,156.57849,7.8798385,224.0,7.0442214
6826,5949.0,156.57849,7.8798385,227.0,7.0442214
6827,5946.0,156.57849,7.8798385,227.0,7.0442214
6828,5943.0,156.57849,7.8798385,216.25,7.0442214
6829,5940.0,156.57849,7.8798385,216.25,7.0442214
6830,5937.0,156.57849,7.8798385,222.5,7.0442214
6831,5934.0,156.57849,7.8798385,222.5,7.0442214
6832,5931.0,156.57849,7.8798385,226.0,7.0442214
6833,5928.0,156.57849,7.8798385,226.0,7.0442214
6834,5925.0,156.57849,7.8798385,224.75,7.0442214
6835,5922.0,156.57849,7.8798385,224.75,7.0442214
6836,5919.0,156.57849,7.8798385,227.75,7.0442214
6837,5916.0,156.57849,7.8798385,227.75,7.0442214
6838,5913.0,156.57849,7.8798385,223.5,7.0442214
6839,5910.0,156.57849,7.8798385,223.5,7.0442214
6840,5907.0,156.57849,7.8798385,231.75,7.0442214
6841,5904.0,156.57849,7.8798385,231.75,7.0442214
6842,5901.0,156.57849,7.8798385,222.75,7.0442214
6843,5898.0,156.57849,7.8798385,222.75,7.0442214
6844,5895.0,156.57849,7.8798385,223.5,7.0442214
6845,5892.0,156.57849,7.8798385,223.5,7.0442214
6846,5889.0,156.57849,7.8798385,230.25,7.0442214
6847,5886.0,156.57849,7.8798385,230.25,7.0442214
6848,5883.0,156.57849,7.8798385,226.5,7.0442214
6849,5880.0,156.57849,7.8798385,226.5,7.0442214
6850,5877.0,156.57849,7.8798385,219.25,7.0442214
6851,5874.0,156.57849,7.8798385,219.25,7.0442214
6852,5871.0,156.57849,7.8798385,226.0,7.0442214
6853,5868.0,156.57849,7.8798385,226.0,7.0442214
6854,5865.0,156.57849,7.8798385,225.5,7.0442214
6855,5862.0,156.57849,7.8798385,225.5,7.0442214
6856,5859.0,156.57849,7.8798385,226.75,7.0442214
6857,5856.0,156.57849,7.8798385,226.75,7.0442214
6858,5853.0,156.57849,7.8798385,224.0,7.0442214
6859,5850.0,156.57849,7.8798385,224.0,7.0442214
6860,5847.0,156.57849,7.8798385,227.25,7.0442214
6861,5844.0,156.57849,7.8798385,227.25,7.0442214
6862,5841.0,156.57849,7.8798385,227.25,7.0442214
6863,5838.0,156.57849,7.8798385,227.25,7.0442214
6864,5835.0,156.57849,7.8798385,226.5,7.0442214
6865,5832.0,156.57849,7.8798385,226.5,7.0442214
6866,5829.0,156.57849,7.8798385,213.0,7.0442214
6867,5826.0,156.57849,7.8798385,213.0,7.0442214
6868,5823.0,156.57849,7.8798385,219.0,7.0442214
6869,5820.0,156.57849,7.8798385,219.0,7.0442214
6870,5817.0,156.57849,7.8798385,229.25,7.0442214
6871,5814.0,156.57849,7.8798385,229.25,7.0442214
6872,5811.0,156.57849,7.8798385,228.25,7.0442214
6873,5808.0,156.57849,7.8798385,228.25,7.0442214
6874,5805.0,156.57849,7.8798385,222.75,7.0442214
6875,5802.0,156.57849,7.8798385,222.75,7.0442214
6876,5799.0,156.57849,7.8798385,221.75,7.0442214
6877,5796.0,156.57849,7.8798385,221.75,7.0442214
6878,5793.0,156.57849,7.8798385,225.75,7.0442214
6879,5790.0,156.57849,7.8798385,225.75,7.0442214
6880,5787.0,156.57849,7.8798385,219.25,7.0442214
6881,5784.0,156.57849,7.8798385,219.25,7.0442214
6882,5781.0,156.57849,7.8798385,224.75,7.0442214
6883,5778.0,156.57849,7.8798385,224.75,7.0442214
6884,5775.0,156.57849,7.8798385,224.75,7.0442214
6885,5772.0,156.57849,7.8798385,224.75,7.0442214
6886,5769.0,156.57849,7.8798385,232.25,7.0442214
6887,5766.0,156.57849,7.8798385,232.25,7.0442214
6888,5763.0,156.57849,7.8798385,227.5,7.0442214
6889,5760.0,156.57849,7.8798385,227.5,7.0442214
6890,5757.0,156.57849,7.8798385,224.75,7.0442214
6891,5754.0,156.57849,7.8798385,224.75,7.0442214
6892,5751.0,156.57849,7.8798385,221.5,7.0442214
6893,5748.0,156.57849,7.8798385,221.5,7.0442214
6894,5745.0,156.57849,7.8798385,219.5,7.0442214
6895,5742.0,156.57849,7.8798385,219.5,7.0442214
6896,5739.0,156.57849,7.8798385,229.5,7.0442214
6897,5736.0,156.57849,7.8798385,229.5,7.0442214
6898,5733.0,156.57849,7.8798385,220.25,7.0442214
6899,5730.0,156.57849,7.8798385,220.25,7.0442214
6900,5727.0,156.57849,7.8798385,228.5,7.0442214
6901,5724.0,156.57849,7.8798385,228.5,7.0442214
6902,5721.0,156.57849,7.8798385,225.5,7.0442214
6903,5718.0,156.57849,7.8798385,225.5,7.0442214
6904,5715.0,156.57849,7.8798385,227.5,7.0442214
6905,5712.0,156.57849,7.8798385,227.5,7.0442214
6906,5709.0,156.57849,7.8798385,220.0,7.0442214
6907,5706.0,156.57849,7.8798385,220.0,7.0442214
6908,5703.0,156.57849,7.8798385,215.25,7.0442214
6909,5700.0,156.57849,7.8798385,215.25,7.0442214
6910,5697.0,156.57849,7.8798385,226.5,7.0442214
6911,5694.0,156.57849,7.8798385,226.5,7.0442214
6912,5691.0,156.57849,7.8798385,226.25,7.0442214
6913,5688.0,156.57849,7.8798385,226.25,7.0442214
6914,5685.0,156.57849,7.8798385,223.0,7.0442214
6915,5682.0,156.57849,7.8798385,223.0,7.0442214
6916,5679.0,156.57849,7.8798385,227.0,7.0442214
6917,5676.0,156.57849,7.8798385,227.0,7.0442214
6918,5673.0,156.57849,7.8798385,222.25,7.0442214
6919,5670.0,156.57849,7.8798385,222.25,7.0442214
6920,5667.0,156.57849,7.8798385,222.0,7.0442214
6921,5664.0,156.57849,7.8798385,222.0,7.0442214
6922,5661.0,156.57849,7.8798385,221.5,7.0442214
6923,5658.0,156.57849,7.8798385,221.5,7.0442214
6924,5655.0,156.57849,7.8798385,230.25,7.0442214
6925,5652.0,156.57849,7.8798385,230.25,7.0442214
6926,5649.0,156.57849,7.8798385,227.25,7.0442214
6927,5646.0,156.57849,7.8798385,227.25,7.0442214
6928,5643.0,156.57849,7.8798385,222.5,7.0442214
6929,5640.0,156.57849,7.8798385,222.5,7.0442214
6930,5637.0,156.57849,7.8798385,226.25,7.0442214
6931,5634.0,156.57849,7.8798385,226.25,7.0442214
6932,5631.0,156.57849,7.8798385,236.0,7.0442214
6933,5628.0,156.57849,7.8798385,236.0,7.0442214
6934,5625.0,156.57849,7.8798385,227.25,7.0442214
6935,5622.0,156.57849,7.8798385,227.25,7.0442214
6936,5619.0,156.57849,7.8798385,215.0,7.0442214
6937,5616.0,156.57849,7.8798385,215.0,7.0442214
6938,5613.0,156.57849,7.8798385,226.75,7.0442214
6939,5610.0,156.57849,7.8798385,226.75,7.0442214
6940,5607.0,156.57849,7.8798385,226.5,7.0442214
6941,5604.0,156.57849,7.8798385,226.5,7.0442214
6942,5601.0,156.57849,7.8798385,229.5,7.0442214
6943,5598.0,156.57849,7.8798385,229.5,7.0442214
6944,5595.0,156.57849,7.8798385,227.0,7.0442214
6945,5592.0,156.57849,7.8798385,227.0,7.0442214
6946,5589.0,156.57849,7.8798385,225.25,7.0442214
6947,5586.0,156.57849,7.8798385,225.25,7.0442214
6948,5583.0,156.57849,7.8798385,221.5,7.0442214
6949,5580.0,156.57849,7.8798385,221.5,7.0442214
6950,5577.0,156.57849,7.8798385,225.25,7.0442214
6951,5574.0,156.57849,7.8798385,225.25,7.0442214
6952,5571.0,156.57849,7.8798385,216.25,7.0442214
6953,5568.0,156.57849,7.8798385,216.25,7.0442214
6954,5565.0,156.57849,7.8798385,229.5,7.0442214
6955,5562.0,156.57849,7.8798385,229.5,7.0442214
6956,5559.0,156.57849,7.8798385,220.5,7.0442214
6957,5556.0,156.57849,7.8798385,220.5,7.0442214
6958,5553.0,156.57849,7.8798385,228.0,7.0442214
6959,5550.0,156.57849,7.8798385,228.0,7.0442214
6960,5547.0,156.57849,7.8798385,229.75,7.0442214
6961,5544.0,156.57849,7.8798385,229.75,7.0442214
6962,5541.0,156.57849,7.8798385,224.75,7.0442214
6963,5538.0,156.57849,7.8798385,224.75,7.0442214
6964,5535.0,156.57849,7.8798385,219.5,7.0442214
6965,5532.0,156.57849,7.8798385,219.5,7.0442214
6966,5529.0,156.57849,7.8798385,229.5,7.0442214
6967,5526.0,156.57849,7.8798385,229.5,7.0442214
6968,5523.0,156.57849,7.8798385,230.0,7.0442214
6969,5520.0,156.57849,7.8798385,230.0,7.0442214
6970,5517.0,156.57849,7.8798385,221.5,7.0442214
6971,5514.0,156.57849,7.8798385,221.5,7.0442214
6972,5511.0,156.57849,7.8798385,230.75,7.0442214
6973,5508.0,156.57849,7.8798385,230.75,7.0442214
6974,5505.0,156.57849,7.8798385,225.25,7.0442214
6975,5502.0,156.57849,7.8798385,225.25,7.0442214
6976,5499.0,156.57849,7.8798385,226.75,7.0442214
6977,5496.0,156.57849,7.8798385,226.75,7.0442214
6978,5493.0,156.57849,7.8798385,229.25,7.0442214
6979,5490.0,156.57849,7.8798385,229.25,7.0442214
6980,5487.0,156.57849,7.8798385,224.5,7.0442214
6981,5484.0,156.57849,7.8798385,224.5,7.0442214
6982,5481.0,156.57849,7.8798385,229.0,7.0442214
6983,5478.0,156.57849,7.8798385,229.0,7.0442214
6984,5475.0,156.57849,7.8798385,226.5,7.0442214
6985,5472.0,156.57849,7.8798385,226.5,7.0442214
6986,5469.0,156.57849,7.8798385,214.5,7.0442214
6987,5466.0,156.57849,7.8798385,214.5,7.0442214
6988,5463.0,156.57849,7.8798385,230.75,7.0442214
6989,5460.0,156.57849,7.8798385,230.75,7.0442214
6990,5457.0,156.57849,7.8798385,220.75,7.0442214
6991,5454.0,156.57849,7.8798385,220.75,7.0442214
6992,5451.0,156.57849,7.8798385,224.75,7.0442214
6993,5448.0,156.57849,7.8798385,224.75,7.0442214
6994,5445.0,156.57849,7.8798385,221.75,7.0442214
6995,5442.0,156.57849,7.8798385,221.75,7.0442214
6996,5439.0,156.57849,7.8798385,226.25,7.0442214
6997,5436.0,156.57849,7.8798385,226.25,7.0442214
6998,5433.0,156.57849,7.8798385,218.0,7.0442214
6999,5430.0,156.57849,7.8798385,218.0,7.0442214
7000,5427.0,156.57849,7.8798385,231.0,7.0442214
7001,5424.0,156.57849,7.8798385,231.0,7.0442214
7002,5421.0,156.57849,7.8798385,228.25,7.0442214
7003,5418.0,156.57849,7.8798385,228.25,7.0442214
7004,5415.0,156.57849,7.8798385,227.25,7.0442214
7005,5412.0,156.57849,7.8798385,227.25,7.0442214
7006,5409.0,156.57849,7.8798385,228.0,7.0442214
7007,5406.0,156.57849,7.8798385,228.0,7.0442214
7008,5403.0,156.57849,7.8798385,230.5,7.0442214
7009,5400.0,156.57849,7.8798385,230.5,7.0442214
7010,5397.0,156.57849,7.8798385,229.75,7.0442214
7011,5394.0,156.57849,7.8798385,229.75,7.0442214
7012,5391.0,156.57849,7.8798385,225.0,7.0442214
7013,5388.0,156.57849,7.8798385,225.0,7.0442214
7014,5385.0,156.57849,7.8798385,230.0,7.0442214
7015,5382.0,156.57849,7.8798385,230.0,7.0442214
7016,5379.0,156.57849,7.8798385,224.75,7.0442214
7017,5376.0,156.57849,7.8798385,224.75,7.0442214
7018,5373.0,156.57849,7.8798385,232.75,7.0442214
7019,5370.0,156.57849,7.8798385,232.75,7.0442214
7020,5367.0,156.57849,7.8798385,231.5,7.0442214
7021,5364.0,156.57849,7.8798385,231.5,7.0442214
7022,5361.0,156.57849,7.8798385,229.0,7.0442214
7023,5358.0,156.57849,7.8798385,229.0,7.0442214
7024,5355.0,156.57849,7.8798385,229.0,7.0442214
7025,5352.0,156.57849,7.8798385,229.0,7.0442214
7026,5349.0,156.57849,7.8798385,225.5,7.0442214
7027,5346.0,156.57849,7.8798385,225.5,7.0442214
7028,5343.0,156.57849,7.8798385,216.0,7.0442214
7029,5340.0,156.57849,7.8798385,216.0,7.0442214
7030,5337.0,156.57849,7.8798385,223.5,7.0442214
7031,5334.0,156.57849,7.8798385,223.5,7.0442214
7032,5331.0,156.57849,7.8798385,224.75,7.0442214
7033,5328.0,156.57849,7.8798385,224.75,7.0442214
7034,5325.0,156.57849,7.8798385,229.0,7.0442214
7035,5322.0,156.57849,7.8798385,229.0,7.0442214
7036,5319.0,156.57849,7.8798385,230.25,7.0442214
7037,5316.0,156.57849,7.8798385,230.25,7.0442214
7038,5313.0,156.57849,7.8798385,228.5,7.0442214
7039,5310.0,156.57849,7.8798385,228.5,7.0442214
7040,5307.0,156.57849,7.8798385,225.5,7.0442214
7041,5304.0,156.57849,7.8798385,225.5,7.0442214
7042,5301.0,156.57849,7.8798385,220.0,7.0442214
7043,5298.0,156.57849,7.8798385,220.0,7.0442214
7044,5295.0,156.57849,7.8798385,230.25,7.0442214
7045,5292.0,156.57849,7.8798385,230.25,7.0442214
7046,5289.0,156.57849,7.8798385,230.0,7.0442214
7047,5286.0,156.57849,7.8798385,230.0,7.0442214
7048,5283.0,156.57849,7.8798385,230.0,7.0442214
7049,5280.0,156.57849,7.8798385,230.0,7.0442214
7050,5277.0,156.57849,7.8798385,230.25,7.0442214
7051,5274.0,156.57849,7.8798385,230.25,7.0442214
7052,5271.0,156.57849,7.8798385,229.5,7.0442214
7053,5268.0,156.57849,7.8798385,229.5,7.0442214
7054,5265.0,156.57849,7.8798385,225.75,7.0442214
7055,5262.0,156.57849,7.8798385,225.75,7.0442214
7056,5259.0,156.57849,7.8798385,221.0,7.0442214
7057,5256.0,156.57849,7.8798385,221.0,7.0442214
7058,5253.0,156.57849,7.8798385,233.0,7.0442214
7059,5250.0,156.57849,7.8798385,233.0,7.0442214
7060,5247.0,156.57849,7.8798385,231.75,7.0442214
7061,5244.0,156.57849,7.8798385,231.75,7.0442214
7062,5241.0,156.57849,7.8798385,229.0,7.0442214
7063,5238.0,156.57849,7.8798385,229.0,7.0442214
7064,5235.0,156.57849,7.8798385,227.5,7.0442214
7065,5232.0,156.57849,7.8798385,227.5,7.0442214
7066,5229.0,156.57849,7.8798385,225.0,7.0442214
7067,5226.0,156.57849,7.8798385,225.0,7.0442214
7068,5223.0,156.57849,7.8798385,222.5,7.0442214
7069,5220.0,156.57849,7.8798385,222.5,7.0442214
7070,5217.0,156.57849,7.8798385,227.0,7.0442214
7071,5214.0,156.57849,7.8798385,227.0,7.0442214
7072,5211.0,156.57849,7.8798385,225.0,7.0442214
7073,5208.0,156.57849,7.8798385,225.0,7.0442214
7074,5205.0,156.57849,7.8798385,226.5,7.0442214
7075,5202.0,156.57849,7.8798385,226.5,7.0442214
7076,5199.0,156.57849,7.8798385,225.25,7.0442214
7077,5196.0,156.57849,7.8798385,225.25,7.0442214
7078,5193.0,156.57849,7.8798385,225.75,7.0442214
7079,5190.0,156.57849,7.8798385,225.75,7.0442214
7080,5187.0,156.57849,7.8798385,225.25,7.0442214
